indicator,pitc_reduction_year,test_reduction,scenario,mean,median,upper_CI,lower_CI,future_variability,future_value
cost_art_adults_1st_line_fu,2025,25,intervention,41820964874.42157,41820964874.42157,41952995294.70663,41688934454.13651,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,25,percent_change,0.8147455858139789,0.8147455858139789,0.8984856663092083,0.7310055053187494,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,50,absolute_dif,676797199.4789505,676797199.4789505,759352255.9120685,594242143.0458325,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,50,baseline,41482895271.203766,41482895271.203766,41579401600.53868,41386388941.86886,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,50,intervention,42159692470.682724,42159692470.682724,42338753856.45075,41980631084.91469,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,50,percent_change,1.6310058562904763,1.6310058562904763,1.8262213349125513,1.4357903776684011,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,75,absolute_dif,961561984.5938187,961561984.5938187,1090911766.1056447,832212203.0819926,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,75,baseline,41482895271.203766,41482895271.203766,41579401600.53868,41386388941.86886,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,75,intervention,42444457255.79759,42444457255.79759,42670313366.64433,42218601144.950844,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,75,percent_change,2.3171823285314996,2.3171823285314996,2.623606345156977,2.0107583119060224,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,100,absolute_dif,1130186645.9538803,1130186645.9538803,1281411670.86517,978961621.0425907,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,100,baseline,41482895271.203766,41482895271.203766,41579401600.53868,41386388941.86886,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,100,intervention,42613081917.157654,42613081917.157654,42860813271.403854,42365350562.91144,test_reduction_only,0
cost_art_adults_1st_line_fu,2025,100,percent_change,2.723540858730388,2.723540858730388,3.081752682252127,2.3653290352086485,test_reduction_only,0
cost_art_adults_2nd_line,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
cost_art_adults_2nd_line,2025,0,baseline,4369296815.964346,4369296815.964346,4428462693.7323065,4310130938.196384,test_reduction_only,0
cost_art_adults_2nd_line,2025,0,intervention,4369296815.964346,4369296815.964346,4428462693.7323065,4310130938.196384,test_reduction_only,0
cost_art_adults_2nd_line,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_art_adults_2nd_line,2025,25,absolute_dif,93306416.84574652,93306416.84574652,94669017.17031343,91943816.5211796,test_reduction_only,0
cost_art_adults_2nd_line,2025,25,baseline,4369296815.964346,4369296815.964346,4428462693.7323065,4310130938.196384,test_reduction_only,0
cost_art_adults_2nd_line,2025,25,intervention,4462603232.810092,4462603232.810092,4520406510.253487,4404799955.366697,test_reduction_only,0
cost_art_adults_2nd_line,2025,25,percent_change,2.1364038910482313,2.1364038910482313,2.1965193409709154,2.076288441125547,test_reduction_only,0
cost_art_adults_2nd_line,2025,50,absolute_dif,225337689.9329667,225337689.9329667,230942083.68488663,219733296.18104678,test_reduction_only,0
cost_art_adults_2nd_line,2025,50,baseline,4369296815.964346,4369296815.964346,4428462693.7323065,4310130938.196384,test_reduction_only,0
cost_art_adults_2nd_line,2025,50,intervention,4594634505.897312,4594634505.897312,4648195989.913353,4541073021.881271,test_reduction_only,0
cost_art_adults_2nd_line,2025,50,percent_change,5.160271741917674,5.160271741917674,5.358416070121817,4.96212741371353,test_reduction_only,0
cost_art_adults_2nd_line,2025,75,absolute_dif,407887744.9532175,407887744.9532175,424386631.1863292,391388858.7201058,test_reduction_only,0
cost_art_adults_2nd_line,2025,75,baseline,4369296815.964346,4369296815.964346,4428462693.7323065,4310130938.196384,test_reduction_only,0
cost_art_adults_2nd_line,2025,75,intervention,4777184560.9175625,4777184560.9175625,4819851552.452413,4734517569.382713,test_reduction_only,0
cost_art_adults_2nd_line,2025,75,percent_change,9.342881811462217,9.342881811462217,9.847006049147472,8.83875757377696,test_reduction_only,0
cost_art_adults_2nd_line,2025,100,absolute_dif,637104105.427948,637104105.427948,676326799.5575633,597881411.2983327,test_reduction_only,0
cost_art_adults_2nd_line,2025,100,baseline,4369296815.964346,4369296815.964346,4428462693.7323065,4310130938.196384,test_reduction_only,0
cost_art_adults_2nd_line,2025,100,intervention,5006400921.392294,5006400921.392294,5026344105.03064,4986457737.753947,test_reduction_only,0
cost_art_adults_2nd_line,2025,100,percent_change,14.597822651614292,14.597822651614292,15.693184812902713,13.502460490325872,test_reduction_only,0
cost_art_kids_10to14,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
cost_art_kids_10to14,2025,0,baseline,6775174.744206591,6775174.744206591,6836230.72748805,6714118.760925132,test_reduction_only,0
cost_art_kids_10to14,2025,0,intervention,6775174.744206591,6775174.744206591,6836230.72748805,6714118.760925132,test_reduction_only,0
cost_art_kids_10to14,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_art_kids_10to14,2025,25,absolute_dif,565173.8921050308,565173.8921050308,592170.5200427576,538177.264167304,test_reduction_only,0
cost_art_kids_10to14,2025,25,baseline,6775174.744206591,6775174.744206591,6836230.72748805,6714118.760925132,test_reduction_only,0
cost_art_kids_10to14,2025,25,intervention,7340348.636311622,7340348.636311622,7374407.991655354,7306289.280967889,test_reduction_only,0
cost_art_kids_10to14,2025,25,percent_change,8.346564750006833,8.346564750006833,8.820245597036044,7.8728839029776205,test_reduction_only,0
cost_art_kids_10to14,2025,50,absolute_dif,1417161.3956505232,1417161.3956505232,1498492.1941632356,1335830.597137811,test_reduction_only,0
cost_art_kids_10to14,2025,50,baseline,6775174.744206591,6775174.744206591,6836230.72748805,6714118.760925132,test_reduction_only,0
cost_art_kids_10to14,2025,50,intervention,8192336.139857114,8192336.139857114,8212610.955088368,8172061.324625861,test_reduction_only,0
cost_art_kids_10to14,2025,50,percent_change,20.930841901063182,20.930841901063182,22.31988843340491,19.541795368721452,test_reduction_only,0
cost_art_kids_10to14,2025,75,absolute_dif,2746964.700111807,2746964.700111807,2933159.445658488,2560769.9545651255,test_reduction_only,0
cost_art_kids_10to14,2025,75,baseline,6775174.744206591,6775174.744206591,6836230.72748805,6714118.760925132,test_reduction_only,0
cost_art_kids_10to14,2025,75,intervention,9522139.444318399,9522139.444318399,9647278.20658362,9397000.682053177,test_reduction_only,0
cost_art_kids_10to14,2025,75,percent_change,40.575651342455956,40.575651342455956,43.689498828486805,37.4618038564251,test_reduction_only,0
cost_art_kids_10to14,2025,100,absolute_dif,4737761.250287553,4737761.250287553,5103889.4046907835,4371633.095884324,test_reduction_only,0
cost_art_kids_10to14,2025,100,baseline,6775174.744206591,6775174.744206591,6836230.72748805,6714118.760925132,test_reduction_only,0
cost_art_kids_10to14,2025,100,intervention,11512935.994494144,11512935.994494144,11818008.165615914,11207863.823372375,test_reduction_only,0
cost_art_kids_10to14,2025,100,percent_change,69.98850976847814,69.98850976847814,76.0231928971462,63.95382663981009,test_reduction_only,0
cost_art_kids_10to14_fu,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
cost_art_kids_10to14_fu,2025,0,baseline,118674623.16159225,118674623.16159225,119206850.89066653,118142395.43251795,test_reduction_only,0
cost_art_kids_10to14_fu,2025,0,intervention,118674623.16159225,118674623.16159225,119206850.89066653,118142395.43251795,test_reduction_only,0
cost_art_kids_10to14_fu,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_art_kids_10to14_fu,2025,25,absolute_dif,2302075.852216929,2302075.852216929,2512421.3432027777,2091730.3612310803,test_reduction_only,0
cost_art_kids_10to14_fu,2025,25,baseline,118674623.16159225,118674623.16159225,119206850.89066653,118142395.43251795,test_reduction_only,0
cost_art_kids_10to14_fu,2025,25,intervention,120976699.01380917,120976699.01380917,121298581.25189762,120654816.77572072,test_reduction_only,0
cost_art_kids_10to14_fu,2025,25,percent_change,1.9407455296540848,1.9407455296540848,2.1266948682460076,1.754796191062162,test_reduction_only,0
cost_art_kids_10to14_fu,2025,50,absolute_dif,4373618.867798701,4373618.867798701,4929530.122391569,3817707.613205833,test_reduction_only,0
cost_art_kids_10to14_fu,2025,50,baseline,118674623.16159225,118674623.16159225,119206850.89066653,118142395.43251795,test_reduction_only,0
cost_art_kids_10to14_fu,2025,50,intervention,123048242.02939093,123048242.02939093,123071925.55490951,123024558.50387236,test_reduction_only,0
cost_art_kids_10to14_fu,2025,50,percent_change,3.687796731471768,3.687796731471768,4.172768763450315,3.202824699493222,test_reduction_only,0
cost_art_kids_10to14_fu,2025,75,absolute_dif,4702810.450740173,4702810.450740173,5742130.484229643,3663490.417250705,test_reduction_only,0
cost_art_kids_10to14_fu,2025,75,baseline,118674623.16159225,118674623.16159225,119206850.89066653,118142395.43251795,test_reduction_only,0
cost_art_kids_10to14_fu,2025,75,intervention,123377433.6123324,123377433.6123324,123884525.9167476,122870341.30791722,test_reduction_only,0
cost_art_kids_10to14_fu,2025,75,percent_change,3.967217177039183,3.967217177039183,4.8607819806403185,3.073652373438047,test_reduction_only,0
cost_art_kids_10to14_fu,2025,100,absolute_dif,-274127.65905688703,-274127.65905688703,1213424.5148092369,-1761679.832923011,test_reduction_only,0
cost_art_kids_10to14_fu,2025,100,baseline,118674623.16159225,118674623.16159225,119206850.89066653,118142395.43251795,test_reduction_only,0
cost_art_kids_10to14_fu,2025,100,intervention,118400495.50253534,118400495.50253534,119355819.94732718,117445171.05774352,test_reduction_only,0
cost_art_kids_10to14_fu,2025,100,percent_change,-0.22476714147651478,-0.22476714147651478,1.0276959894065345,-1.477230272359564,test_reduction_only,0
cost_art_kids_1to2,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
cost_art_kids_1to2,2025,0,baseline,6541252.547841445,6541252.547841445,6830898.715906401,6251606.379776487,test_reduction_only,0
cost_art_kids_1to2,2025,0,intervention,6541252.547841445,6541252.547841445,6830898.715906401,6251606.379776487,test_reduction_only,0
cost_art_kids_1to2,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_art_kids_1to2,2025,25,absolute_dif,366120.3969383389,366120.3969383389,373534.8473701084,358705.94650656934,test_reduction_only,0
cost_art_kids_1to2,2025,25,baseline,6541252.547841445,6541252.547841445,6830898.715906401,6251606.379776487,test_reduction_only,0
cost_art_kids_1to2,2025,25,intervention,6907372.9447797835,6907372.9447797835,7204433.56327651,6610312.326283056,test_reduction_only,0
cost_art_kids_1to2,2025,25,percent_change,5.603712180581195,5.603712180581195,5.738495039126881,5.4689293220355095,test_reduction_only,0
cost_art_kids_1to2,2025,50,absolute_dif,742788.8839109051,742788.8839109051,744769.1274631525,740808.6403586577,test_reduction_only,0
cost_art_kids_1to2,2025,50,baseline,6541252.547841445,6541252.547841445,6830898.715906401,6251606.379776487,test_reduction_only,0
cost_art_kids_1to2,2025,50,intervention,7284041.431752349,7284041.431752349,7575667.843369554,6992415.020135145,test_reduction_only,0
cost_art_kids_1to2,2025,50,percent_change,11.378688659904725,11.378688659904725,11.852262977677102,10.905114342132347,test_reduction_only,0
cost_art_kids_1to2,2025,75,absolute_dif,1009433.570420932,1009433.570420932,1027331.3359054544,991535.8049364097,test_reduction_only,0
cost_art_kids_1to2,2025,75,baseline,6541252.547841445,6541252.547841445,6830898.715906401,6251606.379776487,test_reduction_only,0
cost_art_kids_1to2,2025,75,intervention,7550686.118262377,7550686.118262377,7822434.520842811,7278937.715681941,test_reduction_only,0
cost_art_kids_1to2,2025,75,percent_change,15.478861388363395,15.478861388363395,16.437877935992397,14.519844840734391,test_reduction_only,0
cost_art_kids_1to2,2025,100,absolute_dif,943968.9555901736,943968.9555901736,979178.6740229963,908759.2371573509,test_reduction_only,0
cost_art_kids_1to2,2025,100,baseline,6541252.547841445,6541252.547841445,6830898.715906401,6251606.379776487,test_reduction_only,0
cost_art_kids_1to2,2025,100,intervention,7485221.503431618,7485221.503431618,7739657.9530637525,7230785.053799483,test_reduction_only,0
cost_art_kids_1to2,2025,100,percent_change,14.488899427106862,14.488899427106862,15.668738607046347,13.309060247167377,test_reduction_only,0
cost_art_kids_1to2_fu,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
cost_art_kids_1to2_fu,2025,0,baseline,16527847.888390802,16527847.888390802,16883539.723300815,16172156.053480787,test_reduction_only,0
cost_art_kids_1to2_fu,2025,0,intervention,16527847.888390802,16527847.888390802,16883539.723300815,16172156.053480787,test_reduction_only,0
cost_art_kids_1to2_fu,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_art_kids_1to2_fu,2025,25,absolute_dif,1295261.8472490255,1295261.8472490255,1360076.39690619,1230447.2975918609,test_reduction_only,0
cost_art_kids_1to2_fu,2025,25,baseline,16527847.888390802,16527847.888390802,16883539.723300815,16172156.053480787,test_reduction_only,0
cost_art_kids_1to2_fu,2025,25,intervention,17823109.735639825,17823109.735639825,18243616.120207008,17402603.351072647,test_reduction_only,0
cost_art_kids_1to2_fu,2025,25,percent_change,7.831512935806204,7.831512935806204,8.055126426468469,7.6078994451439375,test_reduction_only,0
cost_art_kids_1to2_fu,2025,50,absolute_dif,3078678.1077442393,3078678.1077442393,3274734.584896542,2882621.6305919364,test_reduction_only,0
cost_art_kids_1to2_fu,2025,50,baseline,16527847.888390802,16527847.888390802,16883539.723300815,16172156.053480787,test_reduction_only,0
cost_art_kids_1to2_fu,2025,50,intervention,19606525.99613504,19606525.99613504,20158274.308197357,19054777.684072725,test_reduction_only,0
cost_art_kids_1to2_fu,2025,50,percent_change,18.608480316156104,18.608480316156104,19.394230723250043,17.822729909062165,test_reduction_only,0
cost_art_kids_1to2_fu,2025,75,absolute_dif,5483626.746537622,5483626.746537622,5926329.168374253,5040924.324700991,test_reduction_only,0
cost_art_kids_1to2_fu,2025,75,baseline,16527847.888390802,16527847.888390802,16883539.723300815,16172156.053480787,test_reduction_only,0
cost_art_kids_1to2_fu,2025,75,intervention,22011474.634928424,22011474.634928424,22809868.89167507,21213080.378181778,test_reduction_only,0
cost_art_kids_1to2_fu,2025,75,percent_change,33.131236007956005,33.131236007956005,35.09675095427727,31.165721061634738,test_reduction_only,0
cost_art_kids_1to2_fu,2025,100,absolute_dif,8438869.449525993,8438869.449525993,9277875.714300467,7599863.18475152,test_reduction_only,0
cost_art_kids_1to2_fu,2025,100,baseline,16527847.888390802,16527847.888390802,16883539.723300815,16172156.053480787,test_reduction_only,0
cost_art_kids_1to2_fu,2025,100,intervention,24966717.337916795,24966717.337916795,26161415.437601283,23772019.238232307,test_reduction_only,0
cost_art_kids_1to2_fu,2025,100,percent_change,50.963594253605294,50.963594253605294,54.94313790429271,46.984050602917875,test_reduction_only,0
cost_art_kids_3to5,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
cost_art_kids_3to5,2025,0,baseline,6942359.006317553,6942359.006317553,6950607.575170342,6934110.437464764,test_reduction_only,0
cost_art_kids_3to5,2025,0,intervention,6942359.006317553,6942359.006317553,6950607.575170342,6934110.437464764,test_reduction_only,0
cost_art_kids_3to5,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_art_kids_3to5,2025,25,absolute_dif,121211.89841685537,121211.89841685537,158846.1958745718,83577.60095913893,test_reduction_only,0
cost_art_kids_3to5,2025,25,baseline,6942359.006317553,6942359.006317553,6950607.575170342,6934110.437464764,test_reduction_only,0
cost_art_kids_3to5,2025,25,intervention,7063570.9047344085,7063570.9047344085,7109453.771044914,7017688.038423903,test_reduction_only,0
cost_art_kids_3to5,2025,25,percent_change,1.7452647130910286,1.7452647130910286,2.2852877522636996,1.2052416739183576,test_reduction_only,0
cost_art_kids_3to5,2025,50,absolute_dif,27288.45741953142,27288.45741953142,117347.19215086076,-62770.27731179792,test_reduction_only,0
cost_art_kids_3to5,2025,50,baseline,6942359.006317553,6942359.006317553,6950607.575170342,6934110.437464764,test_reduction_only,0
cost_art_kids_3to5,2025,50,intervention,6969647.4637370845,6969647.4637370845,7067954.767321203,6871340.160152966,test_reduction_only,0
cost_art_kids_3to5,2025,50,percent_change,0.39136461576089104,0.39136461576089104,1.6881349595245698,-0.9054057280027877,test_reduction_only,0
cost_art_kids_3to5,2025,75,absolute_dif,-703741.6695723785,-703741.6695723785,-560457.9768805316,-847025.3622642254,test_reduction_only,0
cost_art_kids_3to5,2025,75,baseline,6942359.006317553,6942359.006317553,6950607.575170342,6934110.437464764,test_reduction_only,0
cost_art_kids_3to5,2025,75,intervention,6238617.336745175,6238617.336745175,6390149.59828981,6087085.075200539,test_reduction_only,0
cost_art_kids_3to5,2025,75,percent_change,-10.139657204637718,-10.139657204637718,-8.063704791824454,-12.215609617450982,test_reduction_only,0
