year,modeled_scenario,indicator,mean,upper_CI,lower_CI,type,group
2006,Status quo,NewAdultHIV,402812.5,410801.25,389774.725,New HIV infections,15-49 years
2006,Status quo,NewHIV15to49,380136.5,388251.575,367701.975,New HIV infections,15+ years
2006,Status quo,Prev15plus,0.1369285,0.13888452499999998,0.13416357499999998,HIV prevalence,15+ years
2006,Status quo,Prev15to49,0.1619779,0.164336975,0.1591082,HIV prevalence,15-49 years
2006,Status quo,TotHIV15,4575782,4642830.75,4479165,Total living with HIV,15+ years
2006,Status quo,TotHIV15to49,4280735,4343595,4202451,Total living with HIV,15-49 years
2006,Status quo,Total15plus,33417170,33447135,33380492.5,Total population,15+ years
2006,Status quo,Total15to49,26427900,26452152.5,26398382.5,Total population,15-49 years
2007,Status quo,ARTcoverage15to49,0.06467511,0.0659014825,0.0639800225,ART coverage,15-49 years
2007,Status quo,ARTcoverageAdult,0.06589749,0.0671782075,0.0651714075,ART coverage,15+ years
2007,Status quo,HIVinc15plus,0.01345833,0.01371964249999999,0.0130372425,HIV incidence,15+ years
2007,Status quo,HIVinc15to49,0.01666792,0.0170172775,0.016160275,HIV incidence,15-49 years
2007,Status quo,IncPrevRatio15plus,0.08259735,0.08483342999999999,0.078866195,Incidence:Prevalence ratio,15+ years
2007,Status quo,IncPrevRatio15to49,0.08415629,0.086207755,0.080382795,Incidence:Prevalence ratio,15-49 years
2007,Status quo,NewAdultHIV,397118.2,404499.875,384332.425,New HIV infections,15-49 years
2007,Status quo,NewHIV15to49,373810.2,381356,361618.55,New HIV infections,15+ years
2007,Status quo,Prev15plus,0.1401328,0.141859225,0.1372234,HIV prevalence,15+ years
2007,Status quo,Prev15to49,0.1653418,0.167390475,0.16236985,HIV prevalence,15-49 years
2007,Status quo,TotHIV15,4772836,4834178.75,4668239.5,Total living with HIV,15+ years
2007,Status quo,TotHIV15to49,4442643,4498778.25,4359468.5,Total living with HIV,15-49 years
2007,Status quo,Total15plus,34059240,34095247.5,34015830,Total population,15+ years
2007,Status quo,Total15to49,26869460,26898910,26840062.5,Total population,15-49 years
2008,Status quo,ARTcoverage15to49,0.09874832,0.100654975,0.0977980575,ART coverage,15-49 years
2008,Status quo,ARTcoverageAdult,0.101079,0.103093625,0.10006582499999998,ART coverage,15+ years
2008,Status quo,HIVinc15plus,0.01308157,0.0133183,0.0126770725,HIV incidence,15+ years
2008,Status quo,HIVinc15to49,0.01620265,0.016523445,0.01571266,HIV incidence,15-49 years
2008,Status quo,IncPrevRatio15plus,0.078045,0.0801709675,0.07466914,Incidence:Prevalence ratio,15+ years
2008,Status quo,IncPrevRatio15to49,0.07975582,0.08169965,0.07634537999999999,Incidence:Prevalence ratio,15-49 years
2008,Status quo,NewAdultHIV,391667.2,398345.225,379338.375,New HIV infections,15-49 years
2008,Status quo,NewHIV15to49,367734,374627.75,355976.22500000003,New HIV infections,15+ years
2008,Status quo,Prev15plus,0.1435753,0.145135625,0.14049005,HIV prevalence,15+ years
2008,Status quo,Prev15to49,0.1688738,0.17075010000000002,0.16576965,HIV prevalence,15-49 years
2008,Status quo,TotHIV15,4982672,5041042.75,4868609.75,Total living with HIV,15+ years
2008,Status quo,TotHIV15to49,4611509,4662734.75,4522429.5,Total living with HIV,15-49 years
2008,Status quo,Total15plus,34704030,34747825,34653565,Total population,15+ years
2008,Status quo,Total15to49,27307380,27343062.5,27277785,Total population,15-49 years
2009,Status quo,ARTcoverage15to49,0.1373579,0.140164925,0.1361159,ART coverage,15-49 years
2009,Status quo,ARTcoverageAdult,0.1411966,0.14418325,0.139776975,ART coverage,15+ years
2009,Status quo,HIVinc15plus,0.01264337,0.0128498175,0.0122561275,HIV incidence,15+ years
2009,Status quo,HIVinc15to49,0.01566,0.01594491,0.01518886249999999,HIV incidence,15-49 years
2009,Status quo,IncPrevRatio15plus,0.07323992,0.075268645,0.0702163375,Incidence:Prevalence ratio,15+ years
2009,Status quo,IncPrevRatio15to49,0.07510912,0.07699447499999999,0.0720604325,Incidence:Prevalence ratio,15-49 years
2009,Status quo,NewAdultHIV,383892.8,390095.475,372180.9250000001,New HIV infections,15-49 years
2009,Status quo,NewHIV15to49,359434.8,365514.375,348270.125,New HIV infections,15+ years
2009,Status quo,Prev15plus,0.147236,0.148880525,0.14398862499999998,HIV prevalence,15+ years
2009,Status quo,Prev15to49,0.1725472,0.174400025,0.16932815,HIV prevalence,15-49 years
2009,Status quo,TotHIV15,5204627,5262760.75,5081354,Total living with HIV,15+ years
2009,Status quo,TotHIV15to49,4786242,4835325,4691751.25,Total living with HIV,15-49 years
2009,Status quo,Total15plus,35348610,35399780,35288830,Total population,15+ years
2009,Status quo,Total15to49,27738640,27780092.5,27705940,Total population,15-49 years
2010,Status quo,ARTcoverage15to49,0.1885452,0.192643275,0.186877475,ART coverage,15-49 years
2010,Status quo,ARTcoverageAdult,0.1943869,0.19876275,0.19230535,ART coverage,15+ years
2010,Status quo,HIVinc15plus,0.01216957,0.01240182999999999,0.01179300499999999,HIV incidence,15+ years
2010,Status quo,HIVinc15to49,0.01506507,0.0153170075,0.0146080775,HIV incidence,15-49 years
2010,Status quo,IncPrevRatio15plus,0.06841751,0.070390335,0.06570451,Incidence:Prevalence ratio,15+ years
2010,Status quo,IncPrevRatio15to49,0.07042312,0.07230461249999999,0.067698535,Incidence:Prevalence ratio,15-49 years
2010,Status quo,NewAdultHIV,374566.1,381793.375,363320.6,New HIV infections,15-49 years
2010,Status quo,NewHIV15to49,349529.1,355819,338898.8,New HIV infections,15+ years
2010,Status quo,Prev15plus,0.1510302,0.15278947499999998,0.1476651,HIV prevalence,15+ years
2010,Status quo,Prev15to49,0.1762445,0.17812005000000003,0.172958875,HIV prevalence,15-49 years
2010,Status quo,TotHIV15,5436351,5499643.25,5305445.5,Total living with HIV,15+ years
2010,Status quo,TotHIV15to49,4963998,5013477.5,4865658.5,Total living with HIV,15-49 years
2010,Status quo,Total15plus,35994830,36051935,35926885,Total population,15+ years
2010,Status quo,Total15to49,28165300,28211257.5,28129155,Total population,15-49 years
2011,Status quo,ARTcoverage15to49,0.2507599,0.25657630000000003,0.248307775,ART coverage,15-49 years
2011,Status quo,ARTcoverageAdult,0.2587933,0.264964475,0.255814875,ART coverage,15+ years
2011,Status quo,HIVinc15plus,0.01159362,0.01184359,0.011223605,HIV incidence,15+ years
2011,Status quo,HIVinc15to49,0.01433776,0.01460229249999999,0.0138906975,HIV incidence,15-49 years
2011,Status quo,IncPrevRatio15plus,0.06319707,0.06505538500000001,0.060749255,Incidence:Prevalence ratio,15+ years
2011,Status quo,IncPrevRatio15to49,0.06531722,0.067119015,0.0628715825,Incidence:Prevalence ratio,15-49 years
2011,Status quo,NewAdultHIV,361613.6,369426.1,350508.175,New HIV infections,15-49 years
2011,Status quo,NewHIV15to49,336132.6,342913.55,325850.8,New HIV infections,15+ years
2011,Status quo,Prev15plus,0.155031,0.156872475,0.151623325,HIV prevalence,15+ years
2011,Status quo,Prev15to49,0.1800165,0.1818971,0.176722325,HIV prevalence,15-49 years
2011,Status quo,TotHIV15,5681425,5749085.25,5545843.75,Total living with HIV,15+ years
2011,Status quo,TotHIV15to49,5146828,5197045.75,5047263.25,Total living with HIV,15-49 years
2011,Status quo,Total15plus,36646760,36707290,36573537.5,Total population,15+ years
2011,Status quo,Total15to49,28590750,28639215,28553677.5,Total population,15-49 years
2012,Status quo,ARTcoverage15to49,0.32625,0.3340313,0.32263835,ART coverage,15-49 years
2012,Status quo,ARTcoverageAdult,0.3359305,0.34406702499999997,0.331733825,ART coverage,15+ years
2012,Status quo,HIVinc15plus,0.01087262,0.0111303375,0.01051302249999999,HIV incidence,15+ years
2012,Status quo,HIVinc15to49,0.01343285,0.013703955,0.013000595,HIV incidence,15-49 years
2012,Status quo,IncPrevRatio15plus,0.05748536,0.0591014225,0.0553244475,Incidence:Prevalence ratio,15+ years
2012,Status quo,IncPrevRatio15to49,0.05969845,0.0613287325,0.05754904,Incidence:Prevalence ratio,15-49 years
2012,Status quo,NewAdultHIV,343307.3,351402.07499999995,332458.1,New HIV infections,15-49 years
2012,Status quo,NewHIV15to49,317719,324627.60000000003,307793.975,New HIV infections,15+ years
2012,Status quo,Prev15plus,0.1590665,0.160957825,0.155691,HIV prevalence,15+ years
2012,Status quo,Prev15to49,0.1836953,0.18553345,0.18038385,HIV prevalence,15-49 years
2012,Status quo,TotHIV15,5929313,6001801,5792289.75,Total living with HIV,15+ years
2012,Status quo,TotHIV15to49,5322616,5371741.75,5222819,Total living with HIV,15-49 years
2012,Status quo,Total15plus,37275400,37336877.5,37199877.5,Total population,15+ years
2012,Status quo,Total15to49,28975150,29024197.5,28939622.5,Total population,15-49 years
2013,Status quo,ARTcoverage15to49,0.3875899,0.397079975,0.382862075,ART coverage,15-49 years
2013,Status quo,ARTcoverageAdult,0.3988174,0.40867055,0.3934664,ART coverage,15+ years
2013,Status quo,HIVinc15plus,0.010233141,0.0105013025,0.00988056174999999,HIV incidence,15+ years
2013,Status quo,HIVinc15to49,0.01263252,0.01290695,0.012210755,HIV incidence,15-49 years
2013,Status quo,IncPrevRatio15plus,0.0525001,0.05383035499999999,0.050595815,Incidence:Prevalence ratio,15+ years
2013,Status quo,IncPrevRatio15to49,0.0548322,0.0562774275,0.0529436925,Incidence:Prevalence ratio,15-49 years
2013,Status quo,NewAdultHIV,326761.8,335225.975,316066.55,New HIV infections,15-49 years
2013,Status quo,NewHIV15to49,301050,308012.075,291352.85000000003,New HIV infections,15+ years
2013,Status quo,Prev15plus,0.163128,0.165086075,0.1597697,HIV prevalence,15+ years
2013,Status quo,Prev15to49,0.187255,0.18903295,0.18394875,HIV prevalence,15-49 years
2013,Status quo,TotHIV15,6178484,6255184.75,6041813.25,Total living with HIV,15+ years
2013,Status quo,TotHIV15to49,5490769,5537936.25,5390469.75,Total living with HIV,15-49 years
2013,Status quo,Total15plus,37874850,37936397.5,37799027.5,Total population,15+ years
2013,Status quo,Total15to49,29322360,29370692.5,29287685,Total population,15-49 years
2014,Status quo,ARTcoverage15to49,0.4298946,0.441327925,0.4237644,ART coverage,15-49 years
2014,Status quo,ARTcoverageAdult,0.4431893,0.4550176,0.436411,ART coverage,15+ years
2014,Status quo,HIVinc15plus,0.009576897,0.00985020075,0.00923106625,HIV incidence,15+ years
2014,Status quo,HIVinc15to49,0.01181696,0.012098085,0.0114050775,HIV incidence,15-49 years
2014,Status quo,IncPrevRatio15plus,0.0477571,0.0489325225,0.04605608,Incidence:Prevalence ratio,15+ years
2014,Status quo,IncPrevRatio15to49,0.0502245,0.0515459525,0.0485400275,Incidence:Prevalence ratio,15-49 years
2014,Status quo,NewAdultHIV,309132.2,317769.75,298575.15,New HIV infections,15-49 years
2014,Status quo,NewHIV15to49,283618.2,290718.15,274125.725,New HIV infections,15+ years
2014,Status quo,Prev15plus,0.1670379,0.16908595,0.163650525,HIV prevalence,15+ years
2014,Status quo,Prev15to49,0.1904729,0.192201125,0.1871641,HIV prevalence,15-49 years
2014,Status quo,TotHIV15,6423998,6505100.75,6287815.5,Total living with HIV,15+ years
2014,Status quo,TotHIV15to49,5647242,5692858.5,5546452.25,Total living with HIV,15-49 years
2014,Status quo,Total15plus,38458100,38519355,38382987.5,Total population,15+ years
2014,Status quo,Total15to49,29648510,29695555,29611200,Total population,15-49 years
2015,Status quo,ARTcoverage15to49,0.4767399,0.48929455,0.4696077,ART coverage,15-49 years
2015,Status quo,ARTcoverageAdult,0.49041,0.503192575,0.48269719999999994,ART coverage,15+ years
2015,Status quo,HIVinc15plus,0.009039438,0.00932494675,0.008695129,HIV incidence,15+ years
2015,Status quo,HIVinc15to49,0.01111572,0.0114104875,0.0107090725,HIV incidence,15-49 years
2015,Status quo,IncPrevRatio15plus,0.04395242,0.0450629575,0.042390325,Incidence:Prevalence ratio,15+ years
2015,Status quo,IncPrevRatio15to49,0.04645832,0.0477522875,0.04491877,Incidence:Prevalence ratio,15-49 years
2015,Status quo,NewAdultHIV,295033.2,304147.775,284440.625,New HIV infections,15-49 years
2015,Status quo,NewHIV15to49,268879.5,276299.5,259465.85,New HIV infections,15+ years
2015,Status quo,Prev15plus,0.1705778,0.17271769999999995,0.167155025,HIV prevalence,15+ years
2015,Status quo,Prev15to49,0.1930682,0.194755525,0.18974545,HIV prevalence,15-49 years
2015,Status quo,TotHIV15,6660269,6745921.75,6521068.5,Total living with HIV,15+ years
2015,Status quo,TotHIV15to49,5787644,5833830.75,5686045.25,Total living with HIV,15-49 years
2015,Status quo,Total15plus,39045140,39108465,38971125,Total population,15+ years
2015,Status quo,Total15to49,29977180,30023982.5,29935875,Total population,15-49 years
2016,Status quo,ARTcoverage15to49,0.5246154000000001,0.5383738,0.51661565,ART coverage,15-49 years
2016,Status quo,ARTcoverageAdult,0.5375019,0.5515389500000001,0.529074425,ART coverage,15+ years
2016,Status quo,HIVinc15plus,0.008269529,0.0085644935,0.00793455425,HIV incidence,15+ years
2016,Status quo,HIVinc15to49,0.010119581,0.010420035,0.00972790725,HIV incidence,15-49 years
2016,Status quo,IncPrevRatio15plus,0.03929526,0.0403454775,0.0378922975,Incidence:Prevalence ratio,15+ years
2016,Status quo,IncPrevRatio15to49,0.04173188,0.0429815125,0.040355825,Incidence:Prevalence ratio,15-49 years
2016,Status quo,NewAdultHIV,272874.4,282330,262479.275,New HIV infections,15-49 years
2016,Status quo,NewHIV15to49,246710.4,254257.2,237594.55,New HIV infections,15+ years
2016,Status quo,Prev15plus,0.1738479,0.17608469999999998,0.17037965,HIV prevalence,15+ years
2016,Status quo,Prev15to49,0.1951593,0.19682175,0.191806925,HIV prevalence,15-49 years
2016,Status quo,TotHIV15,6887362,6977858.25,6744778.25,Total living with HIV,15+ years
2016,Status quo,TotHIV15to49,5911730,5958803,5808890,Total living with HIV,15-49 years
2016,Status quo,Total15plus,39616980,39682330,39544007.5,Total population,15+ years
2016,Status quo,Total15to49,30291810,30338342.5,30246827.5,Total population,15-49 years
2017,Status quo,ARTcoverage15to49,0.5905936,0.6063434,0.58125795,ART coverage,15-49 years
2017,Status quo,ARTcoverageAdult,0.6003323,0.616144775,0.5908082,ART coverage,15+ years
2017,Status quo,HIVinc15plus,0.007373084,0.00768354075,0.00704705875,HIV incidence,15+ years
2017,Status quo,HIVinc15to49,0.008969212,0.00928251225,0.0085854995,HIV incidence,15-49 years
2017,Status quo,IncPrevRatio15plus,0.03437024,0.0354065875,0.033138865000000003,Incidence:Prevalence ratio,15+ years
2017,Status quo,IncPrevRatio15to49,0.03668277,0.0379148925,0.03548059,Incidence:Prevalence ratio,15-49 years
2017,Status quo,NewAdultHIV,245850.8,255792.825,235804.025,New HIV infections,15-49 years
2017,Status quo,NewHIV15to49,220360.7,228109.6,211666.5,New HIV infections,15+ years
2017,Status quo,Prev15plus,0.1766085,0.17894915,0.17308095,HIV prevalence,15+ years
2017,Status quo,Prev15to49,0.1964554,0.19815557499999997,0.19305339999999999,HIV prevalence,15-49 years
2017,Status quo,TotHIV15,7091210,7186834,6944813.25,Total living with HIV,15+ years
2017,Status quo,TotHIV15to49,6006866,6055684,5902242.75,Total living with HIV,15-49 years
2017,Status quo,Total15plus,40151980,40219317.5,40080135,Total population,15+ years
2017,Status quo,Total15to49,30576220,30622347.5,30527825,Total population,15-49 years
2018,Status quo,ARTcoverage15to49,0.6349391,0.653212525,0.6238940749999999,ART coverage,15-49 years
2018,Status quo,ARTcoverageAdult,0.6424225,0.660562925,0.631315525,ART coverage,15+ years
2018,Status quo,HIVinc15plus,0.006755742,0.00709191724999999,0.0063998885,HIV incidence,15+ years
2018,Status quo,HIVinc15to49,0.008153316,0.0084941805,0.00773422525,HIV incidence,15-49 years
2018,Status quo,IncPrevRatio15plus,0.03103555,0.0321394025,0.029854115,Incidence:Prevalence ratio,15+ years
2018,Status quo,IncPrevRatio15to49,0.03327492,0.0345305425,0.032118565,Incidence:Prevalence ratio,15-49 years
2018,Status quo,NewAdultHIV,227795.7,238659.65,216606.15,New HIV infections,15-49 years
2018,Status quo,NewHIV15to49,202098.7,210551.4,192492.475,New HIV infections,15+ years
2018,Status quo,Prev15plus,0.1787319,0.181192475,0.17511545,HIV prevalence,15+ years
2018,Status quo,Prev15to49,0.1967818,0.198542125,0.193293175,HIV prevalence,15-49 years
2018,Status quo,TotHIV15,7271730,7373248,7120289,Total living with HIV,15+ years
2018,Status quo,TotHIV15to49,6072956,6124966,5965329.25,Total living with HIV,15-49 years
2018,Status quo,Total15plus,40685010,40754072.5,40614275,Total population,15+ years
2018,Status quo,Total15to49,30861380,30907030,30809867.5,Total population,15-49 years
2019,Status quo,ARTcoverage15to49,0.6676793,0.6892461999999999,0.6544286500000001,ART coverage,15-49 years
2019,Status quo,ARTcoverageAdult,0.6737444,0.6949820250000001,0.660576925,ART coverage,15+ years
2019,Status quo,HIVinc15plus,0.006157827,0.00652473825,0.0057635435,HIV incidence,15+ years
2019,Status quo,HIVinc15to49,0.007370336,0.00774749175,0.00690613825,HIV incidence,15-49 years
2019,Status quo,IncPrevRatio15plus,0.02798960999999999,0.0292174225,0.0267998725,Incidence:Prevalence ratio,15+ years
2019,Status quo,IncPrevRatio15to49,0.03019395,0.03152897,0.02891164999999999,Incidence:Prevalence ratio,15-49 years
2019,Status quo,NewAdultHIV,210374.8,222410.775,197697.225,New HIV infections,15-49 years
2019,Status quo,NewHIV15to49,184794.2,194202.9,173907.32499999998,New HIV infections,15+ years
2019,Status quo,Prev15plus,0.1802818,0.182882225,0.176547275,HIV prevalence,15+ years
2019,Status quo,Prev15to49,0.1961686,0.1980165,0.19255705,HIV prevalence,15-49 years
2019,Status quo,TotHIV15,7439976,7548475.5,7282062,Total living with HIV,15+ years
2019,Status quo,TotHIV15to49,6119161,6175463.5,6007149.25,Total living with HIV,15-49 years
2019,Status quo,Total15plus,41268430,41339072.5,41198960,Total population,15+ years
2019,Status quo,Total15to49,31193390,31238512.5,31138910,Total population,15-49 years
2020,Status quo,ARTcoverage15to49,0.6919691,0.717444825,0.67608045,ART coverage,15-49 years
2020,Status quo,ARTcoverageAdult,0.6969546,0.721908,0.6813024750000001,ART coverage,15+ years
2020,Status quo,HIVinc15plus,0.005834892,0.006226912,0.00540817475,HIV incidence,15+ years
2020,Status quo,HIVinc15to49,0.006914604,0.00732113149999999,0.0064135745,HIV incidence,15-49 years
2020,Status quo,IncPrevRatio15plus,0.02634641,0.0276659325,0.0250123075,Incidence:Prevalence ratio,15+ years
