intervention_year,indicator,year,parameter_set,scenario,value
2025,NewAdultHIV,2040,1,baseline,96184.1
2025,NewAdultHIV,2040,2,intervention,137825
2025,NewAdultHIV,2040,2,baseline,91406.1
2025,NewAdultHIV,2041,1,intervention,149403
2025,NewAdultHIV,2041,1,baseline,92687.6
2025,NewAdultHIV,2041,2,intervention,135309
2025,NewAdultHIV,2041,2,baseline,87910.5
2025,NewAdultHIV,2042,1,intervention,147307
2025,NewAdultHIV,2042,1,baseline,89331.6
2025,NewAdultHIV,2042,2,intervention,132808
2025,NewAdultHIV,2042,2,baseline,84565.3
2025,NewAdultHIV,2043,1,intervention,145206
2025,NewAdultHIV,2043,1,baseline,86107.7
2025,NewAdultHIV,2043,2,intervention,130334
2025,NewAdultHIV,2043,2,baseline,81361.2
2025,NewAdultHIV,2044,1,intervention,143122
2025,NewAdultHIV,2044,1,baseline,83012.2
2025,NewAdultHIV,2044,2,intervention,127903
2025,NewAdultHIV,2044,2,baseline,78293.1
2025,NewAdultHIV,2045,1,intervention,141071
2025,NewAdultHIV,2045,1,baseline,80039.4
2025,NewAdultHIV,2045,2,intervention,125529
2025,NewAdultHIV,2045,2,baseline,75354.6
2025,NewAdultHIV,2046,1,intervention,139060
2025,NewAdultHIV,2046,1,baseline,77181.6
2025,NewAdultHIV,2046,2,intervention,123217
2025,NewAdultHIV,2046,2,baseline,72537.2
2025,NewAdultHIV,2047,1,intervention,137094
2025,NewAdultHIV,2047,1,baseline,74430.8
2025,NewAdultHIV,2047,2,intervention,120969
2025,NewAdultHIV,2047,2,baseline,69832.5
2025,NewAdultHIV,2048,1,intervention,135174
2025,NewAdultHIV,2048,1,baseline,71779.8
2025,NewAdultHIV,2048,2,intervention,118786
2025,NewAdultHIV,2048,2,baseline,67232.7
2025,NewAdultHIV,2049,1,intervention,133306
2025,NewAdultHIV,2049,1,baseline,69223.8
2025,NewAdultHIV,2049,2,intervention,116670
2025,NewAdultHIV,2049,2,baseline,64732.2
2025,NewAdultHIV,2050,1,intervention,131494
2025,NewAdultHIV,2050,1,baseline,66758.1
2025,NewAdultHIV,2050,2,intervention,114622
2025,NewAdultHIV,2050,2,baseline,62326.1
2025,NewAdultHIV,2051,1,intervention,129739
2025,NewAdultHIV,2051,1,baseline,64378.3
2025,NewAdultHIV,2051,2,intervention,112642
2025,NewAdultHIV,2051,2,baseline,60009.4
2025,NewAdultHIV,2052,1,intervention,128043
2025,NewAdultHIV,2052,1,baseline,62080.4
2025,NewAdultHIV,2052,2,intervention,110729
2025,NewAdultHIV,2052,2,baseline,57777.9
2025,NewAdultHIV,2053,1,intervention,126405
2025,NewAdultHIV,2053,1,baseline,59860.7
2025,NewAdultHIV,2053,2,intervention,108882
2025,NewAdultHIV,2053,2,baseline,55627.6
2025,NewAdultHIV,2054,1,intervention,124825
2025,NewAdultHIV,2054,1,baseline,57715.6
2025,NewAdultHIV,2054,2,intervention,107099
2025,NewAdultHIV,2054,2,baseline,53554.5
2025,NewAdultHIV,2055,1,intervention,123301
2025,NewAdultHIV,2055,1,baseline,55641.6
2025,NewAdultHIV,2055,2,intervention,105377
2025,NewAdultHIV,2055,2,baseline,51554.9
2025,NewAdultHIV,2056,1,intervention,121830
2025,NewAdultHIV,2056,1,baseline,53635.2
2025,NewAdultHIV,2056,2,intervention,103712
2025,NewAdultHIV,2056,2,baseline,49625.3
2025,NewAdultHIV,2057,1,intervention,120409
2025,NewAdultHIV,2057,1,baseline,51693.2
2025,NewAdultHIV,2057,2,intervention,102099
2025,NewAdultHIV,2057,2,baseline,47762.2
2025,NewAdultHIV,2058,1,intervention,119035
2025,NewAdultHIV,2058,1,baseline,49812.6
2025,NewAdultHIV,2058,2,intervention,100537
2025,NewAdultHIV,2058,2,baseline,45962.6
2025,NewAdultHIV,2059,1,intervention,117705
2025,NewAdultHIV,2059,1,baseline,47990.8
2025,NewAdultHIV,2059,2,intervention,99019.3
2025,NewAdultHIV,2059,2,baseline,44223.7
2025,NewAdultHIV,2060,1,intervention,116414
2025,NewAdultHIV,2060,1,baseline,46225.5
2025,NewAdultHIV,2060,2,intervention,97543.8
2025,NewAdultHIV,2060,2,baseline,42543.2
2025,NewAdultHIV,2061,1,intervention,115158
2025,NewAdultHIV,2061,1,baseline,44514.5
2025,NewAdultHIV,2061,2,intervention,96106.8
2025,NewAdultHIV,2061,2,baseline,40918.9
2025,NewAdultHIV,2062,1,intervention,113936
2025,NewAdultHIV,2062,1,baseline,42856.2
2025,NewAdultHIV,2062,2,intervention,94705.6
2025,NewAdultHIV,2062,2,baseline,39348.9
2025,NewAdultHIV,2063,1,intervention,112744
2025,NewAdultHIV,2063,1,baseline,41249.1
2025,NewAdultHIV,2063,2,intervention,93337.8
2025,NewAdultHIV,2063,2,baseline,37831.7
2025,NewAdultHIV,2064,1,intervention,111580
2025,NewAdultHIV,2064,1,baseline,39691.9
2025,NewAdultHIV,2064,2,intervention,92001.7
2025,NewAdultHIV,2064,2,baseline,36365.9
2025,NewAdultHIV,2065,1,intervention,110443
2025,NewAdultHIV,2065,1,baseline,38183.8
2025,NewAdultHIV,2065,2,intervention,90696
2025,NewAdultHIV,2065,2,baseline,34950.6
2025,NewAdultHIV,2066,1,intervention,109330
2025,NewAdultHIV,2066,1,baseline,36724.3
2025,NewAdultHIV,2066,2,intervention,89420.3
2025,NewAdultHIV,2066,2,baseline,33585.2
2025,NewAdultHIV,2067,1,intervention,108243
2025,NewAdultHIV,2067,1,baseline,35313.2
2025,NewAdultHIV,2067,2,intervention,88174.5
2025,NewAdultHIV,2067,2,baseline,32269.3
2025,NewAdultHIV,2068,1,intervention,107179
2025,NewAdultHIV,2068,1,baseline,33950.1
2025,NewAdultHIV,2068,2,intervention,86958.7
2025,NewAdultHIV,2068,2,baseline,31002.3
2025,NewAdultHIV,2069,1,intervention,106140
2025,NewAdultHIV,2069,1,baseline,32634.5
2025,NewAdultHIV,2069,2,intervention,85773.3
2025,NewAdultHIV,2069,2,baseline,29783.6
2025,NewAdultHIV,2070,1,intervention,105124
2025,NewAdultHIV,2070,1,baseline,31365.1
2025,NewAdultHIV,2070,2,intervention,84617.7
2025,NewAdultHIV,2070,2,baseline,28611.8
2025,LYlostAIDS,1985,1,intervention,1745.62
2025,LYlostAIDS,1985,1,baseline,1745.62
2025,LYlostAIDS,1985,2,intervention,1744.66
2025,LYlostAIDS,1985,2,baseline,1744.66
2025,LYlostAIDS,1986,1,intervention,7827.86
2025,LYlostAIDS,1986,1,baseline,7827.86
2025,LYlostAIDS,1986,2,intervention,7966.3
2025,LYlostAIDS,1986,2,baseline,7966.3
2025,LYlostAIDS,1987,1,intervention,21334.1
2025,LYlostAIDS,1987,1,baseline,21334.1
2025,LYlostAIDS,1987,2,intervention,22205.3
2025,LYlostAIDS,1987,2,baseline,22205.3
2025,LYlostAIDS,1988,1,intervention,52935
2025,LYlostAIDS,1988,1,baseline,52935
2025,LYlostAIDS,1988,2,intervention,56219.7
2025,LYlostAIDS,1988,2,baseline,56219.7
2025,LYlostAIDS,1989,1,intervention,118034
2025,LYlostAIDS,1989,1,baseline,118034
2025,LYlostAIDS,1989,2,intervention,126413
2025,LYlostAIDS,1989,2,baseline,126413
2025,LYlostAIDS,1990,1,intervention,236395
2025,LYlostAIDS,1990,1,baseline,236395
2025,LYlostAIDS,1990,2,intervention,252354
2025,LYlostAIDS,1990,2,baseline,252354
2025,LYlostAIDS,1991,1,intervention,433496
2025,LYlostAIDS,1991,1,baseline,433496
2025,LYlostAIDS,1991,2,intervention,457872
2025,LYlostAIDS,1991,2,baseline,457872
2025,LYlostAIDS,1992,1,intervention,741010
2025,LYlostAIDS,1992,1,baseline,741010
2025,LYlostAIDS,1992,2,intervention,771845
2025,LYlostAIDS,1992,2,baseline,771845
2025,LYlostAIDS,1993,1,intervention,1186270
2025,LYlostAIDS,1993,1,baseline,1186270
2025,LYlostAIDS,1993,2,intervention,1217340
2025,LYlostAIDS,1993,2,baseline,1217340
2025,LYlostAIDS,1994,1,intervention,1792070
2025,LYlostAIDS,1994,1,baseline,1792070
2025,LYlostAIDS,1994,2,intervention,1812800
2025,LYlostAIDS,1994,2,baseline,1812800
2025,LYlostAIDS,1995,1,intervention,2573020
2025,LYlostAIDS,1995,1,baseline,2573020
2025,LYlostAIDS,1995,2,intervention,2569450
2025,LYlostAIDS,1995,2,baseline,2569450
2025,LYlostAIDS,1996,1,intervention,3526920
2025,LYlostAIDS,1996,1,baseline,3526920
2025,LYlostAIDS,1996,2,intervention,3483610
2025,LYlostAIDS,1996,2,baseline,3483610
2025,LYlostAIDS,1997,1,intervention,4661100
2025,LYlostAIDS,1997,1,baseline,4661100
2025,LYlostAIDS,1997,2,intervention,4560280
2025,LYlostAIDS,1997,2,baseline,4560280
2025,LYlostAIDS,1998,1,intervention,5911570
2025,LYlostAIDS,1998,1,baseline,5911570
2025,LYlostAIDS,1998,2,intervention,5740330
2025,LYlostAIDS,1998,2,baseline,5740330
2025,LYlostAIDS,1999,1,intervention,7316830
2025,LYlostAIDS,1999,1,baseline,7316830
2025,LYlostAIDS,1999,2,intervention,7059380
2025,LYlostAIDS,1999,2,baseline,7059380
2025,LYlostAIDS,2000,1,intervention,8812460
2025,LYlostAIDS,2000,1,baseline,8812460
2025,LYlostAIDS,2000,2,intervention,8461850
2025,LYlostAIDS,2000,2,baseline,8461850
2025,LYlostAIDS,2001,1,intervention,10188800
2025,LYlostAIDS,2001,1,baseline,10188800
2025,LYlostAIDS,2001,2,intervention,9732910
2025,LYlostAIDS,2001,2,baseline,9732910
2025,LYlostAIDS,2002,1,intervention,11565700
2025,LYlostAIDS,2002,1,baseline,11565700
2025,LYlostAIDS,2002,2,intervention,11002700
2025,LYlostAIDS,2002,2,baseline,11002700
2025,LYlostAIDS,2003,1,intervention,12852300
2025,LYlostAIDS,2003,1,baseline,12852300
2025,LYlostAIDS,2003,2,intervention,12189800
2025,LYlostAIDS,2003,2,baseline,12189800
2025,LYlostAIDS,2004,1,intervention,14087700
2025,LYlostAIDS,2004,1,baseline,14087700
2025,LYlostAIDS,2004,2,intervention,13361400
2025,LYlostAIDS,2004,2,baseline,13361400
2025,LYlostAIDS,2005,1,intervention,14165500
2025,LYlostAIDS,2005,1,baseline,14165500
2025,LYlostAIDS,2005,2,intervention,13345300
2025,LYlostAIDS,2005,2,baseline,13345300
2025,LYlostAIDS,2006,1,intervention,13517300
2025,LYlostAIDS,2006,1,baseline,13517300
2025,LYlostAIDS,2006,2,intervention,12622800
2025,LYlostAIDS,2006,2,baseline,12622800
2025,LYlostAIDS,2007,1,intervention,12271600
2025,LYlostAIDS,2007,1,baseline,12271600
2025,LYlostAIDS,2007,2,intervention,11357200
2025,LYlostAIDS,2007,2,baseline,11357200
2025,LYlostAIDS,2008,1,intervention,10906400
2025,LYlostAIDS,2008,1,baseline,10906400
2025,LYlostAIDS,2008,2,intervention,10065800
2025,LYlostAIDS,2008,2,baseline,10065800
2025,LYlostAIDS,2009,1,intervention,9302560
2025,LYlostAIDS,2009,1,baseline,9302560
2025,LYlostAIDS,2009,2,intervention,8608140
2025,LYlostAIDS,2009,2,baseline,8608140
2025,LYlostAIDS,2010,1,intervention,7499410
2025,LYlostAIDS,2010,1,baseline,7499410
2025,LYlostAIDS,2010,2,intervention,7004510
2025,LYlostAIDS,2010,2,baseline,7004510
2025,LYlostAIDS,2011,1,intervention,5951630
2025,LYlostAIDS,2011,1,baseline,5951630
2025,LYlostAIDS,2011,2,intervention,5652670
2025,LYlostAIDS,2011,2,baseline,5652670
2025,LYlostAIDS,2012,1,intervention,4842990
2025,LYlostAIDS,2012,1,baseline,4842990
2025,LYlostAIDS,2012,2,intervention,4685710
2025,LYlostAIDS,2012,2,baseline,4685710
2025,LYlostAIDS,2013,1,intervention,4120260
2025,LYlostAIDS,2013,1,baseline,4120260
2025,LYlostAIDS,2013,2,intervention,4037410
2025,LYlostAIDS,2013,2,baseline,4037410
2025,LYlostAIDS,2014,1,intervention,3657340
2025,LYlostAIDS,2014,1,baseline,3657340
2025,LYlostAIDS,2014,2,intervention,3606810
2025,LYlostAIDS,2014,2,baseline,3606810
2025,LYlostAIDS,2015,1,intervention,3298390
2025,LYlostAIDS,2015,1,baseline,3298390
2025,LYlostAIDS,2015,2,intervention,3268230
2025,LYlostAIDS,2015,2,baseline,3268230
2025,LYlostAIDS,2016,1,intervention,2973070
2025,LYlostAIDS,2016,1,baseline,2973070
2025,LYlostAIDS,2016,2,intervention,2964530
2025,LYlostAIDS,2016,2,baseline,2964530
2025,LYlostAIDS,2017,1,intervention,2684390
2025,LYlostAIDS,2017,1,baseline,2684390
2025,LYlostAIDS,2017,2,intervention,2689010
2025,LYlostAIDS,2017,2,baseline,2689010
2025,LYlostAIDS,2018,1,intervention,2444650
2025,LYlostAIDS,2018,1,baseline,2444650
2025,LYlostAIDS,2018,2,intervention,2462370
2025,LYlostAIDS,2018,2,baseline,2462370
2025,LYlostAIDS,2019,1,intervention,2237630
2025,LYlostAIDS,2019,1,baseline,2237630
2025,LYlostAIDS,2019,2,intervention,2267960
2025,LYlostAIDS,2019,2,baseline,2267960
2025,LYlostAIDS,2020,1,intervention,2082010
2025,LYlostAIDS,2020,1,baseline,2082010
2025,LYlostAIDS,2020,2,intervention,2119400
2025,LYlostAIDS,2020,2,baseline,2119400
2025,LYlostAIDS,2021,1,intervention,1992480
2025,LYlostAIDS,2021,1,baseline,1992480
2025,LYlostAIDS,2021,2,intervention,2032740
2025,LYlostAIDS,2021,2,baseline,2032740
2025,LYlostAIDS,2022,1,intervention,1919060
2025,LYlostAIDS,2022,1,baseline,1919060
2025,LYlostAIDS,2022,2,intervention,1959530
2025,LYlostAIDS,2022,2,baseline,1959530
2025,LYlostAIDS,2023,1,intervention,1844310
2025,LYlostAIDS,2023,1,baseline,1844310
2025,LYlostAIDS,2023,2,intervention,1883170
2025,LYlostAIDS,2023,2,baseline,1883170
2025,LYlostAIDS,2024,1,intervention,1770990
2025,LYlostAIDS,2024,1,baseline,1770990
2025,LYlostAIDS,2024,2,intervention,1801620
2025,LYlostAIDS,2024,2,baseline,1801620
2025,LYlostAIDS,2025,1,intervention,1721020
2025,LYlostAIDS,2025,1,baseline,1707490
2025,LYlostAIDS,2025,2,intervention,1743470
2025,LYlostAIDS,2025,2,baseline,1732460
2025,LYlostAIDS,2026,1,intervention,1740760
2025,LYlostAIDS,2026,1,baseline,1657450
2025,LYlostAIDS,2026,2,intervention,1743900
2025,LYlostAIDS,2026,2,baseline,1677650
2025,LYlostAIDS,2027,1,intervention,1784290
2025,LYlostAIDS,2027,1,baseline,1614340
2025,LYlostAIDS,2027,2,intervention,1765680
2025,LYlostAIDS,2027,2,baseline,1631700
2025,LYlostAIDS,2028,1,intervention,1857320
2025,LYlostAIDS,2028,1,baseline,1576190
2025,LYlostAIDS,2028,2,intervention,1811090
2025,LYlostAIDS,2028,2,baseline,1591090
2025,LYlostAIDS,2029,1,intervention,1903610
2025,LYlostAIDS,2029,1,baseline,1541590
2025,LYlostAIDS,2029,2,intervention,1839680
2025,LYlostAIDS,2029,2,baseline,1554260
2025,LYlostAIDS,2030,1,intervention,1950210
2025,LYlostAIDS,2030,1,baseline,1509360
2025,LYlostAIDS,2030,2,intervention,1869270
2025,LYlostAIDS,2030,2,baseline,1520000
2025,LYlostAIDS,2031,1,intervention,1991440
2025,LYlostAIDS,2031,1,baseline,1478620
2025,LYlostAIDS,2031,2,intervention,1895350
2025,LYlostAIDS,2031,2,baseline,1487390
2025,LYlostAIDS,2032,1,intervention,2024050
2025,LYlostAIDS,2032,1,baseline,1448640
2025,LYlostAIDS,2032,2,intervention,1915140
2025,LYlostAIDS,2032,2,baseline,1455700
2025,LYlostAIDS,2033,1,intervention,2047170
2025,LYlostAIDS,2033,1,baseline,1418940
2025,LYlostAIDS,2033,2,intervention,1927590
2025,LYlostAIDS,2033,2,baseline,1424400
2025,LYlostAIDS,2034,1,intervention,2061230
2025,LYlostAIDS,2034,1,baseline,1389180
2025,LYlostAIDS,2034,2,intervention,1932730
2025,LYlostAIDS,2034,2,baseline,1393120
2025,LYlostAIDS,2035,1,intervention,2067310
2025,LYlostAIDS,2035,1,baseline,1359130
2025,LYlostAIDS,2035,2,intervention,1931160
2025,LYlostAIDS,2035,2,baseline,1361610
2025,LYlostAIDS,2036,1,intervention,2066590
2025,LYlostAIDS,2036,1,baseline,1328670
2025,LYlostAIDS,2036,2,intervention,1923720
2025,LYlostAIDS,2036,2,baseline,1329730
2025,LYlostAIDS,2037,1,intervention,2060190
2025,LYlostAIDS,2037,1,baseline,1297760
2025,LYlostAIDS,2037,2,intervention,1911230
2025,LYlostAIDS,2037,2,baseline,1297430
2025,LYlostAIDS,2038,1,intervention,2049070
2025,LYlostAIDS,2038,1,baseline,1266390
2025,LYlostAIDS,2038,2,intervention,1894420
2025,LYlostAIDS,2038,2,baseline,1264710
2025,LYlostAIDS,2039,1,intervention,2033990
2025,LYlostAIDS,2039,1,baseline,1234610
2025,LYlostAIDS,2039,2,intervention,1873970
2025,LYlostAIDS,2039,2,baseline,1231610
2025,LYlostAIDS,2040,1,intervention,2015630
2025,LYlostAIDS,2040,1,baseline,1202460
2025,LYlostAIDS,2040,2,intervention,1850480
2025,LYlostAIDS,2040,2,baseline,1198190
2025,LYlostAIDS,2041,1,intervention,1994540
2025,LYlostAIDS,2041,1,baseline,1170030
2025,LYlostAIDS,2041,2,intervention,1824450
2025,LYlostAIDS,2041,2,baseline,1164520
2025,LYlostAIDS,2042,1,intervention,1971170
2025,LYlostAIDS,2042,1,baseline,1137380
2025,LYlostAIDS,2042,2,intervention,1796340
2025,LYlostAIDS,2042,2,baseline,1130700
2025,LYlostAIDS,2043,1,intervention,1945930
2025,LYlostAIDS,2043,1,baseline,1104600
2025,LYlostAIDS,2043,2,intervention,1766550
2025,LYlostAIDS,2043,2,baseline,1096790
2025,LYlostAIDS,2044,1,intervention,1919160
2025,LYlostAIDS,2044,1,baseline,1071780
2025,LYlostAIDS,2044,2,intervention,1735420
2025,LYlostAIDS,2044,2,baseline,1062900
2025,LYlostAIDS,2045,1,intervention,1891160
2025,LYlostAIDS,2045,1,baseline,1039000
2025,LYlostAIDS,2045,2,intervention,1703270
2025,LYlostAIDS,2045,2,baseline,1029100
2025,LYlostAIDS,2046,1,intervention,1862220
2025,LYlostAIDS,2046,1,baseline,1006340
2025,LYlostAIDS,2046,2,intervention,1670360
2025,LYlostAIDS,2046,2,baseline,995473
2025,LYlostAIDS,2047,1,intervention,1832550
2025,LYlostAIDS,2047,1,baseline,973868
2025,LYlostAIDS,2047,2,intervention,1636950
2025,LYlostAIDS,2047,2,baseline,962102
2025,LYlostAIDS,2048,1,intervention,1802380
2025,LYlostAIDS,2048,1,baseline,941660
2025,LYlostAIDS,2048,2,intervention,1603230
2025,LYlostAIDS,2048,2,baseline,929050
2025,LYlostAIDS,2049,1,intervention,1771860
2025,LYlostAIDS,2049,1,baseline,909773
2025,LYlostAIDS,2049,2,intervention,1569380
2025,LYlostAIDS,2049,2,baseline,896379
2025,LYlostAIDS,2050,1,intervention,1741160
2025,LYlostAIDS,2050,1,baseline,878263
2025,LYlostAIDS,2050,2,intervention,1535550
2025,LYlostAIDS,2050,2,baseline,864144
2025,LYlostAIDS,2051,1,intervention,1710410
2025,LYlostAIDS,2051,1,baseline,847179
2025,LYlostAIDS,2051,2,intervention,1501890
2025,LYlostAIDS,2051,2,baseline,832393
2025,LYlostAIDS,2052,1,intervention,1679720
2025,LYlostAIDS,2052,1,baseline,816566
2025,LYlostAIDS,2052,2,intervention,1468500
2025,LYlostAIDS,2052,2,baseline,801171
2025,LYlostAIDS,2053,1,intervention,1649190
2025,LYlostAIDS,2053,1,baseline,786463
2025,LYlostAIDS,2053,2,intervention,1435470
2025,LYlostAIDS,2053,2,baseline,770518
2025,LYlostAIDS,2054,1,intervention,1618920
2025,LYlostAIDS,2054,1,baseline,756909
2025,LYlostAIDS,2054,2,intervention,1402900
2025,LYlostAIDS,2054,2,baseline,740471
2025,LYlostAIDS,2055,1,intervention,1588990
2025,LYlostAIDS,2055,1,baseline,727939
2025,LYlostAIDS,2055,2,intervention,1370850
2025,LYlostAIDS,2055,2,baseline,711067
2025,LYlostAIDS,2056,1,intervention,1559470
2025,LYlostAIDS,2056,1,baseline,699586
2025,LYlostAIDS,2056,2,intervention,1339400
2025,LYlostAIDS,2056,2,baseline,682336
2025,LYlostAIDS,2057,1,intervention,1530430
2025,LYlostAIDS,2057,1,baseline,671880
2025,LYlostAIDS,2057,2,intervention,1308590
2025,LYlostAIDS,2057,2,baseline,654309
2025,LYlostAIDS,2058,1,intervention,1501930
2025,LYlostAIDS,2058,1,baseline,644846
2025,LYlostAIDS,2058,2,intervention,1278480
2025,LYlostAIDS,2058,2,baseline,627010
2025,LYlostAIDS,2059,1,intervention,1474020
2025,LYlostAIDS,2059,1,baseline,618506
2025,LYlostAIDS,2059,2,intervention,1249090
2025,LYlostAIDS,2059,2,baseline,600461
2025,LYlostAIDS,2060,1,intervention,1446740
2025,LYlostAIDS,2060,1,baseline,592881
2025,LYlostAIDS,2060,2,intervention,1220460
2025,LYlostAIDS,2060,2,baseline,574682
2025,LYlostAIDS,2061,1,intervention,1420130
2025,LYlostAIDS,2061,1,baseline,567988
2025,LYlostAIDS,2061,2,intervention,1192610
2025,LYlostAIDS,2061,2,baseline,549690
2025,LYlostAIDS,2062,1,intervention,1394220
2025,LYlostAIDS,2062,1,baseline,543842
2025,LYlostAIDS,2062,2,intervention,1165570
2025,LYlostAIDS,2062,2,baseline,525499
2025,LYlostAIDS,2063,1,intervention,1369030
2025,LYlostAIDS,2063,1,baseline,520454
2025,LYlostAIDS,2063,2,intervention,1139330
2025,LYlostAIDS,2063,2,baseline,502118
2025,LYlostAIDS,2064,1,intervention,1344580
2025,LYlostAIDS,2064,1,baseline,497830
2025,LYlostAIDS,2064,2,intervention,1113920
2025,LYlostAIDS,2064,2,baseline,479553
2025,LYlostAIDS,2065,1,intervention,1320870
2025,LYlostAIDS,2065,1,baseline,475975
2025,LYlostAIDS,2065,2,intervention,1089320
2025,LYlostAIDS,2065,2,baseline,457805
2025,LYlostAIDS,2066,1,intervention,1297910
2025,LYlostAIDS,2066,1,baseline,454888
2025,LYlostAIDS,2066,2,intervention,1065520
2025,LYlostAIDS,2066,2,baseline,436873
2025,LYlostAIDS,2067,1,intervention,1275690
2025,LYlostAIDS,2067,1,baseline,434564
2025,LYlostAIDS,2067,2,intervention,1042520
2025,LYlostAIDS,2067,2,baseline,416751
2025,LYlostAIDS,2068,1,intervention,1254190
2025,LYlostAIDS,2068,1,baseline,414997
2025,LYlostAIDS,2068,2,intervention,1020290
2025,LYlostAIDS,2068,2,baseline,397428
2025,LYlostAIDS,2069,1,intervention,1233400
2025,LYlostAIDS,2069,1,baseline,396176
2025,LYlostAIDS,2069,2,intervention,998828
2025,LYlostAIDS,2069,2,baseline,378893
2025,LYlostAIDS,2070,1,intervention,1213300
2025,LYlostAIDS,2070,1,baseline,378091
2025,LYlostAIDS,2070,2,intervention,978098
2025,LYlostAIDS,2070,2,baseline,361132
2025,AIDSdeathsAdultM,1985,1,intervention,1.31175
2025,AIDSdeathsAdultM,1985,1,baseline,1.31175
2025,AIDSdeathsAdultM,1985,2,intervention,1.33662
2025,AIDSdeathsAdultM,1985,2,baseline,1.33662
2025,AIDSdeathsAdultM,1986,1,intervention,12.2186
2025,AIDSdeathsAdultM,1986,1,baseline,12.2186
2025,AIDSdeathsAdultM,1986,2,intervention,12.4572
2025,AIDSdeathsAdultM,1986,2,baseline,12.4572
2025,AIDSdeathsAdultM,1987,1,intervention,49.177
