"intervention_year","year","parameter_set","scenario","indicator","value"
"2040",1994,1,"intervention","FSWCondomUsage",18.2390113036246
"2040",1994,1,"intervention","PctSexActsSW",14.1852661629867
"2040",1994,1,"intervention","PctProtSexActsSW",66.7712027491409
"2040",1994,1,"baseline","TotalHIVtests",508580
"2040",1994,1,"baseline","NewAdultHIV",322956
"2040",1994,1,"baseline","AIDSdeathsAdultM",10254.8
"2040",1994,1,"baseline","AIDSdeathsAdultF",8178.76
"2040",1994,1,"baseline","TotSexActs",375503000
"2040",1994,1,"baseline","SWsexActs",53266100
"2040",1994,1,"baseline","TotProtSexActs",14550000
"2040",1994,1,"baseline","SWsexActsProt",9715210
"2040",1994,1,"baseline","TotalAIDSdeathsadult",18433.56
"2040",1994,1,"baseline","CondomUsage",3.87480259811506
"2040",1994,1,"baseline","FSWCondomUsage",18.2390113036246
"2040",1994,1,"baseline","PctSexActsSW",14.1852661629867
"2040",1994,1,"baseline","PctProtSexActsSW",66.7712027491409
"2040",1994,2,"intervention","TotalHIVtests",506288
"2040",1994,2,"intervention","NewAdultHIV",328273
"2040",1994,2,"intervention","AIDSdeathsAdultM",10968.2
"2040",1994,2,"intervention","AIDSdeathsAdultF",8368.4
"2040",1994,2,"intervention","TotSexActs",365499000
"2040",1994,2,"intervention","SWsexActs",53111000
"2040",1994,2,"intervention","TotProtSexActs",13993600
"2040",1994,2,"intervention","SWsexActsProt",9459810
"2040",1994,2,"intervention","TotalAIDSdeathsadult",19336.6
"2040",1994,2,"intervention","CondomUsage",3.82862880609796
"2040",1994,2,"intervention","FSWCondomUsage",17.8113950029184
"2040",1994,2,"intervention","PctSexActsSW",14.5310931083259
"2040",1994,2,"intervention","PctProtSexActsSW",67.6009747313057
"2040",1994,2,"baseline","TotalHIVtests",506288
"2040",1994,2,"baseline","NewAdultHIV",328273
"2040",1994,2,"baseline","AIDSdeathsAdultM",10968.2
"2040",1994,2,"baseline","AIDSdeathsAdultF",8368.4
"2040",1994,2,"baseline","TotSexActs",365499000
"2040",1994,2,"baseline","SWsexActs",53111000
"2040",1994,2,"baseline","TotProtSexActs",13993600
"2040",1994,2,"baseline","SWsexActsProt",9459810
"2040",1994,2,"baseline","TotalAIDSdeathsadult",19336.6
"2040",1994,2,"baseline","CondomUsage",3.82862880609796
"2040",1994,2,"baseline","FSWCondomUsage",17.8113950029184
"2040",1994,2,"baseline","PctSexActsSW",14.5310931083259
"2040",1994,2,"baseline","PctProtSexActsSW",67.6009747313057
"2040",1995,1,"intervention","TotalHIVtests",636050
"2040",1995,1,"intervention","NewAdultHIV",373446
"2040",1995,1,"intervention","AIDSdeathsAdultM",15397
"2040",1995,1,"intervention","AIDSdeathsAdultF",13072.2
"2040",1995,1,"intervention","TotSexActs",387292000
"2040",1995,1,"intervention","SWsexActs",55103100
"2040",1995,1,"intervention","TotProtSexActs",17815400
"2040",1995,1,"intervention","SWsexActsProt",11770400
"2040",1995,1,"intervention","TotalAIDSdeathsadult",28469.2
"2040",1995,1,"intervention","CondomUsage",4.59999173750039
"2040",1995,1,"intervention","FSWCondomUsage",21.360685696449
"2040",1995,1,"intervention","PctSexActsSW",14.2277919502598
"2040",1995,1,"intervention","PctProtSexActsSW",66.0686821513971
"2040",1995,1,"baseline","TotalHIVtests",636050
"2040",1995,1,"baseline","NewAdultHIV",373446
"2040",1995,1,"baseline","AIDSdeathsAdultM",15397
"2040",1995,1,"baseline","AIDSdeathsAdultF",13072.2
"2040",1995,1,"baseline","TotSexActs",387292000
"2040",1995,1,"baseline","SWsexActs",55103100
"2040",1995,1,"baseline","TotProtSexActs",17815400
"2040",1995,1,"baseline","SWsexActsProt",11770400
"2040",1995,1,"baseline","TotalAIDSdeathsadult",28469.2
"2040",1995,1,"baseline","CondomUsage",4.59999173750039
"2040",1995,1,"baseline","FSWCondomUsage",21.360685696449
"2040",1995,1,"baseline","PctSexActsSW",14.2277919502598
"2040",1995,1,"baseline","PctProtSexActsSW",66.0686821513971
"2040",1995,2,"intervention","TotalHIVtests",632914
"2040",1995,2,"intervention","NewAdultHIV",374065
"2040",1995,2,"intervention","AIDSdeathsAdultM",16197
"2040",1995,2,"intervention","AIDSdeathsAdultF",13185.1
"2040",1995,2,"intervention","TotSexActs",376855000
"2040",1995,2,"intervention","SWsexActs",54904500
"2040",1995,2,"intervention","TotProtSexActs",17126200
"2040",1995,2,"intervention","SWsexActsProt",11461700
"2040",1995,2,"intervention","TotalAIDSdeathsadult",29382.1
"2040",1995,2,"intervention","CondomUsage",4.54450650780804
"2040",1995,2,"intervention","FSWCondomUsage",20.8757023559089
"2040",1995,2,"intervention","PctSexActsSW",14.5691313635218
"2040",1995,2,"intervention","PctProtSexActsSW",66.9249454052855
"2040",1995,2,"baseline","TotalHIVtests",632914
"2040",1995,2,"baseline","NewAdultHIV",374065
"2040",1995,2,"baseline","AIDSdeathsAdultM",16197
"2040",1995,2,"baseline","AIDSdeathsAdultF",13185.1
"2040",1995,2,"baseline","TotSexActs",376855000
"2040",1995,2,"baseline","SWsexActs",54904500
"2040",1995,2,"baseline","TotProtSexActs",17126200
"2040",1995,2,"baseline","SWsexActsProt",11461700
"2040",1995,2,"baseline","TotalAIDSdeathsadult",29382.1
"2040",1995,2,"baseline","CondomUsage",4.54450650780804
"2040",1995,2,"baseline","FSWCondomUsage",20.8757023559089
"2040",1995,2,"baseline","PctSexActsSW",14.5691313635218
"2040",1995,2,"baseline","PctProtSexActsSW",66.9249454052855
"2040",1996,1,"intervention","TotalHIVtests",763379
"2040",1996,1,"intervention","NewAdultHIV",414511
"2040",1996,1,"intervention","AIDSdeathsAdultM",21960.9
"2040",1996,1,"intervention","AIDSdeathsAdultF",19838.7
"2040",1996,1,"intervention","TotSexActs",398788000
"2040",1996,1,"intervention","SWsexActs",56837000
"2040",1996,1,"intervention","TotProtSexActs",22847500
"2040",1996,1,"intervention","SWsexActsProt",14827200
"2040",1996,1,"intervention","TotalAIDSdeathsadult",41799.6
"2040",1996,1,"intervention","CondomUsage",5.72923458077976
"2040",1996,1,"intervention","FSWCondomUsage",26.0872319087918
"2040",1996,1,"intervention","PctSexActsSW",14.2524348776794
"2040",1996,1,"intervention","PctProtSexActsSW",64.8963781595361
"2040",1996,1,"baseline","TotalHIVtests",763379
"2040",1996,1,"baseline","NewAdultHIV",414511
"2040",1996,1,"baseline","AIDSdeathsAdultM",21960.9
"2040",1996,1,"baseline","AIDSdeathsAdultF",19838.7
"2040",1996,1,"baseline","TotSexActs",398788000
"2040",1996,1,"baseline","SWsexActs",56837000
"2040",1996,1,"baseline","TotProtSexActs",22847500
"2040",1996,1,"baseline","SWsexActsProt",14827200
"2040",1996,1,"baseline","TotalAIDSdeathsadult",41799.6
"2040",1996,1,"baseline","CondomUsage",5.72923458077976
"2040",1996,1,"baseline","FSWCondomUsage",26.0872319087918
"2040",1996,1,"baseline","PctSexActsSW",14.2524348776794
"2040",1996,1,"baseline","PctProtSexActsSW",64.8963781595361
"2040",1996,2,"intervention","TotalHIVtests",759471
"2040",1996,2,"intervention","NewAdultHIV",411227
"2040",1996,2,"intervention","AIDSdeathsAdultM",22725.5
"2040",1996,2,"intervention","AIDSdeathsAdultF",19730.6
"2040",1996,2,"intervention","TotSexActs",387920000
"2040",1996,2,"intervention","SWsexActs",56601900
"2040",1996,2,"intervention","TotProtSexActs",21957600
"2040",1996,2,"intervention","SWsexActsProt",14447300
"2040",1996,2,"intervention","TotalAIDSdeathsadult",42456.1
"2040",1996,2,"intervention","CondomUsage",5.66034233862652
"2040",1996,2,"intervention","FSWCondomUsage",25.5244081912445
"2040",1996,2,"intervention","PctSexActsSW",14.5911270365024
"2040",1996,2,"intervention","PctProtSexActsSW",65.7963529711808
"2040",1996,2,"baseline","TotalHIVtests",759471
"2040",1996,2,"baseline","NewAdultHIV",411227
"2040",1996,2,"baseline","AIDSdeathsAdultM",22725.5
"2040",1996,2,"baseline","AIDSdeathsAdultF",19730.6
"2040",1996,2,"baseline","TotSexActs",387920000
"2040",1996,2,"baseline","SWsexActs",56601900
"2040",1996,2,"baseline","TotProtSexActs",21957600
"2040",1996,2,"baseline","SWsexActsProt",14447300
"2040",1996,2,"baseline","TotalAIDSdeathsadult",42456.1
"2040",1996,2,"baseline","CondomUsage",5.66034233862652
"2040",1996,2,"baseline","FSWCondomUsage",25.5244081912445
"2040",1996,2,"baseline","PctSexActsSW",14.5911270365024
"2040",1996,2,"baseline","PctProtSexActsSW",65.7963529711808
"2040",1997,1,"intervention","TotalHIVtests",890659
"2040",1997,1,"intervention","NewAdultHIV",441087
"2040",1997,1,"intervention","AIDSdeathsAdultM",29685.3
"2040",1997,1,"intervention","AIDSdeathsAdultF",28508.2
"2040",1997,1,"intervention","TotSexActs",407106000
"2040",1997,1,"intervention","SWsexActs",58449400
"2040",1997,1,"intervention","TotProtSexActs",30021300
"2040",1997,1,"intervention","SWsexActsProt",19010500
"2040",1997,1,"intervention","TotalAIDSdeathsadult",58193.5
"2040",1997,1,"intervention","CondomUsage",7.37432020161825
"2040",1997,1,"intervention","FSWCondomUsage",32.5247136839728
"2040",1997,1,"intervention","PctSexActsSW",14.3572926952686
"2040",1997,1,"intervention","PctProtSexActsSW",63.3233737379794
"2040",1997,1,"baseline","TotalHIVtests",890659
"2040",1997,1,"baseline","NewAdultHIV",441087
"2040",1997,1,"baseline","AIDSdeathsAdultM",29685.3
"2040",1997,1,"baseline","AIDSdeathsAdultF",28508.2
"2040",1997,1,"baseline","TotSexActs",407106000
"2040",1997,1,"baseline","SWsexActs",58449400
"2040",1997,1,"baseline","TotProtSexActs",30021300
"2040",1997,1,"baseline","SWsexActsProt",19010500
"2040",1997,1,"baseline","TotalAIDSdeathsadult",58193.5
"2040",1997,1,"baseline","CondomUsage",7.37432020161825
"2040",1997,1,"baseline","FSWCondomUsage",32.5247136839728
"2040",1997,1,"baseline","PctSexActsSW",14.3572926952686
"2040",1997,1,"baseline","PctProtSexActsSW",63.3233737379794
"2040",1997,2,"intervention","TotalHIVtests",886046
"2040",1997,2,"intervention","NewAdultHIV",435324
"2040",1997,2,"intervention","AIDSdeathsAdultM",30251.5
"2040",1997,2,"intervention","AIDSdeathsAdultF",27976.3
"2040",1997,2,"intervention","TotSexActs",395933000
"2040",1997,2,"intervention","SWsexActs",58190900
"2040",1997,2,"intervention","TotProtSexActs",28853900
"2040",1997,2,"intervention","SWsexActsProt",18547300
"2040",1997,2,"intervention","TotalAIDSdeathsadult",58227.8
"2040",1997,2,"intervention","CondomUsage",7.28757138202676
"2040",1997,2,"intervention","FSWCondomUsage",31.8731966682076
"2040",1997,2,"intervention","PctSexActsSW",14.6971583576009
"2040",1997,2,"intervention","PctProtSexActsSW",64.2800453318269
"2040",1997,2,"baseline","TotalHIVtests",886046
"2040",1997,2,"baseline","NewAdultHIV",435324
"2040",1997,2,"baseline","AIDSdeathsAdultM",30251.5
"2040",1997,2,"baseline","AIDSdeathsAdultF",27976.3
"2040",1997,2,"baseline","TotSexActs",395933000
"2040",1997,2,"baseline","SWsexActs",58190900
"2040",1997,2,"baseline","TotProtSexActs",28853900
"2040",1997,2,"baseline","SWsexActsProt",18547300
"2040",1997,2,"baseline","TotalAIDSdeathsadult",58227.8
"2040",1997,2,"baseline","CondomUsage",7.28757138202676
"2040",1997,2,"baseline","FSWCondomUsage",31.8731966682076
"2040",1997,2,"baseline","PctSexActsSW",14.6971583576009
"2040",1997,2,"baseline","PctProtSexActsSW",64.2800453318269
"2040",1998,1,"intervention","TotalHIVtests",1017710
"2040",1998,1,"intervention","NewAdultHIV",457328
"2040",1998,1,"intervention","AIDSdeathsAdultM",38588.6
"2040",1998,1,"intervention","AIDSdeathsAdultF",39300.9
"2040",1998,1,"intervention","TotSexActs",414513000
"2040",1998,1,"intervention","SWsexActs",59286100
"2040",1998,1,"intervention","TotProtSexActs",39361300
"2040",1998,1,"intervention","SWsexActsProt",23933700
"2040",1998,1,"intervention","TotalAIDSdeathsadult",77889.5
"2040",1998,1,"intervention","CondomUsage",9.49579385929995
"2040",1998,1,"intervention","FSWCondomUsage",40.3698337384311
"2040",1998,1,"intervention","PctSexActsSW",14.3025912335681
"2040",1998,1,"intervention","PctProtSexActsSW",60.8051563337593
"2040",1998,1,"baseline","TotalHIVtests",1017710
"2040",1998,1,"baseline","NewAdultHIV",457328
"2040",1998,1,"baseline","AIDSdeathsAdultM",38588.6
"2040",1998,1,"baseline","AIDSdeathsAdultF",39300.9
"2040",1998,1,"baseline","TotSexActs",414513000
"2040",1998,1,"baseline","SWsexActs",59286100
"2040",1998,1,"baseline","TotProtSexActs",39361300
"2040",1998,1,"baseline","SWsexActsProt",23933700
"2040",1998,1,"baseline","TotalAIDSdeathsadult",77889.5
"2040",1998,1,"baseline","CondomUsage",9.49579385929995
"2040",1998,1,"baseline","FSWCondomUsage",40.3698337384311
"2040",1998,1,"baseline","PctSexActsSW",14.3025912335681
"2040",1998,1,"baseline","PctProtSexActsSW",60.8051563337593
"2040",1998,2,"intervention","TotalHIVtests",1012520
"2040",1998,2,"intervention","NewAdultHIV",450307
"2040",1998,2,"intervention","AIDSdeathsAdultM",38791.5
"2040",1998,2,"intervention","AIDSdeathsAdultF",38117.4
"2040",1998,2,"intervention","TotSexActs",403084000
"2040",1998,2,"intervention","SWsexActs",59024900
"2040",1998,2,"intervention","TotProtSexActs",37833900
"2040",1998,2,"intervention","SWsexActsProt",23395800
"2040",1998,2,"intervention","TotalAIDSdeathsadult",76908.9
"2040",1998,2,"intervention","CondomUsage",9.38610810649889
"2040",1998,2,"intervention","FSWCondomUsage",39.6371700756799
"2040",1998,2,"intervention","PctSexActsSW",14.6433249645235
"2040",1998,2,"intervention","PctProtSexActsSW",61.838192731915
"2040",1998,2,"baseline","TotalHIVtests",1012520
"2040",1998,2,"baseline","NewAdultHIV",450307
"2040",1998,2,"baseline","AIDSdeathsAdultM",38791.5
"2040",1998,2,"baseline","AIDSdeathsAdultF",38117.4
"2040",1998,2,"baseline","TotSexActs",403084000
"2040",1998,2,"baseline","SWsexActs",59024900
"2040",1998,2,"baseline","TotProtSexActs",37833900
"2040",1998,2,"baseline","SWsexActsProt",23395800
"2040",1998,2,"baseline","TotalAIDSdeathsadult",76908.9
"2040",1998,2,"baseline","CondomUsage",9.38610810649889
"2040",1998,2,"baseline","FSWCondomUsage",39.6371700756799
"2040",1998,2,"baseline","PctSexActsSW",14.6433249645235
"2040",1998,2,"baseline","PctProtSexActsSW",61.838192731915
"2040",1999,1,"intervention","TotalHIVtests",1144330
"2040",1999,1,"intervention","NewAdultHIV",464296
"2040",1999,1,"intervention","AIDSdeathsAdultM",48468.4
"2040",1999,1,"intervention","AIDSdeathsAdultF",52184.7
"2040",1999,1,"intervention","TotSexActs",421625000
"2040",1999,1,"intervention","SWsexActs",59949900
"2040",1999,1,"intervention","TotProtSexActs",50879600
"2040",1999,1,"intervention","SWsexActsProt",29319900
"2040",1999,1,"intervention","TotalAIDSdeathsadult",100653.1
"2040",1999,1,"intervention","CondomUsage",12.06750074118
"2040",1999,1,"intervention","FSWCondomUsage",48.9073376269185
"2040",1999,1,"intervention","PctSexActsSW",14.2187726059887
"2040",1999,1,"intervention","PctProtSexActsSW",57.6260426575681
"2040",1999,1,"baseline","TotalHIVtests",1144330
"2040",1999,1,"baseline","NewAdultHIV",464296
"2040",1999,1,"baseline","AIDSdeathsAdultM",48468.4
"2040",1999,1,"baseline","AIDSdeathsAdultF",52184.7
"2040",1999,1,"baseline","TotSexActs",421625000
"2040",1999,1,"baseline","SWsexActs",59949900
"2040",1999,1,"baseline","TotProtSexActs",50879600
"2040",1999,1,"baseline","SWsexActsProt",29319900
"2040",1999,1,"baseline","TotalAIDSdeathsadult",100653.1
"2040",1999,1,"baseline","CondomUsage",12.06750074118
"2040",1999,1,"baseline","FSWCondomUsage",48.9073376269185
"2040",1999,1,"baseline","PctSexActsSW",14.2187726059887
"2040",1999,1,"baseline","PctProtSexActsSW",57.6260426575681
"2040",1999,2,"intervention","TotalHIVtests",1138700
"2040",1999,2,"intervention","NewAdultHIV",456872
"2040",1999,2,"intervention","AIDSdeathsAdultM",48155
"2040",1999,2,"intervention","AIDSdeathsAdultF",50117.1
"2040",1999,2,"intervention","TotSexActs",409995000
"2040",1999,2,"intervention","SWsexActs",59708000
"2040",1999,2,"intervention","TotProtSexActs",48907700
"2040",1999,2,"intervention","SWsexActsProt",28731600
"2040",1999,2,"intervention","TotalAIDSdeathsadult",98272.1
"2040",1999,2,"intervention","CondomUsage",11.9288527908877
"2040",1999,2,"intervention","FSWCondomUsage",48.1201848998459
"2040",1999,2,"intervention","PctSexActsSW",14.5631044281028
"2040",1999,2,"intervention","PctProtSexActsSW",58.7465777372479
"2040",1999,2,"baseline","TotalHIVtests",1138700
"2040",1999,2,"baseline","NewAdultHIV",456872
"2040",1999,2,"baseline","AIDSdeathsAdultM",48155
"2040",1999,2,"baseline","AIDSdeathsAdultF",50117.1
"2040",1999,2,"baseline","TotSexActs",409995000
"2040",1999,2,"baseline","SWsexActs",59708000
"2040",1999,2,"baseline","TotProtSexActs",48907700
"2040",1999,2,"baseline","SWsexActsProt",28731600
"2040",1999,2,"baseline","TotalAIDSdeathsadult",98272.1
"2040",1999,2,"baseline","CondomUsage",11.9288527908877
"2040",1999,2,"baseline","FSWCondomUsage",48.1201848998459
"2040",1999,2,"baseline","PctSexActsSW",14.5631044281028
"2040",1999,2,"baseline","PctProtSexActsSW",58.7465777372479
"2040",2000,1,"intervention","TotalHIVtests",1270220
"2040",2000,1,"intervention","NewAdultHIV",462864
"2040",2000,1,"intervention","AIDSdeathsAdultM",59000.1
"2040",2000,1,"intervention","AIDSdeathsAdultF",66817.8
"2040",2000,1,"intervention","TotSexActs",428351000
"2040",2000,1,"intervention","SWsexActs",60458200
"2040",2000,1,"intervention","TotProtSexActs",64086800
"2040",2000,1,"intervention","SWsexActsProt",34603900
"2040",2000,1,"intervention","TotalAIDSdeathsadult",125817.9
"2040",2000,1,"intervention","CondomUsage",14.9612817525814
"2040",2000,1,"intervention","FSWCondomUsage",57.2360738493703
"2040",2000,1,"intervention","PctSexActsSW",14.1141727228371
"2040",2000,1,"intervention","PctProtSexActsSW",53.9953625395557
"2040",2000,1,"baseline","TotalHIVtests",1270220
"2040",2000,1,"baseline","NewAdultHIV",462864
"2040",2000,1,"baseline","AIDSdeathsAdultM",59000.1
"2040",2000,1,"baseline","AIDSdeathsAdultF",66817.8
"2040",2000,1,"baseline","TotSexActs",428351000
"2040",2000,1,"baseline","SWsexActs",60458200
"2040",2000,1,"baseline","TotProtSexActs",64086800
"2040",2000,1,"baseline","SWsexActsProt",34603900
"2040",2000,1,"baseline","TotalAIDSdeathsadult",125817.9
"2040",2000,1,"baseline","CondomUsage",14.9612817525814
"2040",2000,1,"baseline","FSWCondomUsage",57.2360738493703
"2040",2000,1,"baseline","PctSexActsSW",14.1141727228371
"2040",2000,1,"baseline","PctProtSexActsSW",53.9953625395557
"2040",2000,2,"intervention","TotalHIVtests",1264300
"2040",2000,2,"intervention","NewAdultHIV",455572
"2040",2000,2,"intervention","AIDSdeathsAdultM",58063.5
"2040",2000,2,"intervention","AIDSdeathsAdultF",63683.8
"2040",2000,2,"intervention","TotSexActs",416578000
"2040",2000,2,"intervention","SWsexActs",60258600
"2040",2000,2,"intervention","TotProtSexActs",61597000
"2040",2000,2,"intervention","SWsexActsProt",34004100
"2040",2000,2,"intervention","TotalAIDSdeathsadult",121747.3
"2040",2000,2,"intervention","CondomUsage",14.7864265515702
"2040",2000,2,"intervention","FSWCondomUsage",56.4302854696259
"2040",2000,2,"intervention","PctSexActsSW",14.4651421822564
"2040",2000,2,"intervention","PctProtSexActsSW",55.204149552738
"2040",2000,2,"baseline","TotalHIVtests",1264300
"2040",2000,2,"baseline","NewAdultHIV",455572
"2040",2000,2,"baseline","AIDSdeathsAdultM",58063.5
"2040",2000,2,"baseline","AIDSdeathsAdultF",63683.8
"2040",2000,2,"baseline","TotSexActs",416578000
"2040",2000,2,"baseline","SWsexActs",60258600
"2040",2000,2,"baseline","TotProtSexActs",61597000
