"intervention_year","year","parameter_set","scenario","indicator","value"
"2025",2004,2,"intervention","ARTcoverageAdult",0.00739891
"2025",2004,2,"intervention","TotalAIDSdeathsadult",214244.1
"2025",2004,2,"baseline","TotalHIVtests",1771210
"2025",2004,2,"baseline","NewAdultHIV",418471
"2025",2004,2,"baseline","AIDSdeathsAdultM",95347.1
"2025",2004,2,"baseline","AIDSdeathsAdultF",118897
"2025",2004,2,"baseline","ARTcoverageAdult",0.00739891
"2025",2004,2,"baseline","TotalAIDSdeathsadult",214244.1
"2025",2005,1,"intervention","TotalHIVtests",2206970
"2025",2005,1,"intervention","NewAdultHIV",413585
"2025",2005,1,"intervention","AIDSdeathsAdultM",103058
"2025",2005,1,"intervention","AIDSdeathsAdultF",130575
"2025",2005,1,"intervention","ARTcoverageAdult",0.0204751
"2025",2005,1,"intervention","TotalAIDSdeathsadult",233633
"2025",2005,1,"baseline","TotalHIVtests",2206970
"2025",2005,1,"baseline","NewAdultHIV",413585
"2025",2005,1,"baseline","AIDSdeathsAdultM",103058
"2025",2005,1,"baseline","AIDSdeathsAdultF",130575
"2025",2005,1,"baseline","ARTcoverageAdult",0.0204751
"2025",2005,1,"baseline","TotalAIDSdeathsadult",233633
"2025",2005,2,"intervention","TotalHIVtests",2198280
"2025",2005,2,"intervention","NewAdultHIV",408231
"2025",2005,2,"intervention","AIDSdeathsAdultM",98063.8
"2025",2005,2,"intervention","AIDSdeathsAdultF",120038
"2025",2005,2,"intervention","ARTcoverageAdult",0.0200881
"2025",2005,2,"intervention","TotalAIDSdeathsadult",218101.8
"2025",2005,2,"baseline","TotalHIVtests",2198280
"2025",2005,2,"baseline","NewAdultHIV",408231
"2025",2005,2,"baseline","AIDSdeathsAdultM",98063.8
"2025",2005,2,"baseline","AIDSdeathsAdultF",120038
"2025",2005,2,"baseline","ARTcoverageAdult",0.0200881
"2025",2005,2,"baseline","TotalAIDSdeathsadult",218101.8
"2025",2006,1,"intervention","TotalHIVtests",2441430
"2025",2006,1,"intervention","NewAdultHIV",404955
"2025",2006,1,"intervention","AIDSdeathsAdultM",102713
"2025",2006,1,"intervention","AIDSdeathsAdultF",125374
"2025",2006,1,"intervention","ARTcoverageAdult",0.0396123
"2025",2006,1,"intervention","TotalAIDSdeathsadult",228087
"2025",2006,1,"baseline","TotalHIVtests",2441430
"2025",2006,1,"baseline","NewAdultHIV",404955
"2025",2006,1,"baseline","AIDSdeathsAdultM",102713
"2025",2006,1,"baseline","AIDSdeathsAdultF",125374
"2025",2006,1,"baseline","ARTcoverageAdult",0.0396123
"2025",2006,1,"baseline","TotalAIDSdeathsadult",228087
"2025",2006,2,"intervention","TotalHIVtests",2432120
"2025",2006,2,"intervention","NewAdultHIV",399732
"2025",2006,2,"intervention","AIDSdeathsAdultM",96750.7
"2025",2006,2,"intervention","AIDSdeathsAdultF",113414
"2025",2006,2,"intervention","ARTcoverageAdult",0.0388449
"2025",2006,2,"intervention","TotalAIDSdeathsadult",210164.7
"2025",2006,2,"baseline","TotalHIVtests",2432120
"2025",2006,2,"baseline","NewAdultHIV",399732
"2025",2006,2,"baseline","AIDSdeathsAdultM",96750.7
"2025",2006,2,"baseline","AIDSdeathsAdultF",113414
"2025",2006,2,"baseline","ARTcoverageAdult",0.0388449
"2025",2006,2,"baseline","TotalAIDSdeathsadult",210164.7
"2025",2007,1,"intervention","TotalHIVtests",2770880
"2025",2007,1,"intervention","NewAdultHIV",398967
"2025",2007,1,"intervention","AIDSdeathsAdultM",98095.1
"2025",2007,1,"intervention","AIDSdeathsAdultF",113218
"2025",2007,1,"intervention","ARTcoverageAdult",0.0672514
"2025",2007,1,"intervention","TotalAIDSdeathsadult",211313.1
"2025",2007,1,"baseline","TotalHIVtests",2770880
"2025",2007,1,"baseline","NewAdultHIV",398967
"2025",2007,1,"baseline","AIDSdeathsAdultM",98095.1
"2025",2007,1,"baseline","AIDSdeathsAdultF",113218
"2025",2007,1,"baseline","ARTcoverageAdult",0.0672514
"2025",2007,1,"baseline","TotalAIDSdeathsadult",211313.1
"2025",2007,2,"intervention","TotalHIVtests",2759220
"2025",2007,2,"intervention","NewAdultHIV",393879
"2025",2007,2,"intervention","AIDSdeathsAdultM",91312.4
"2025",2007,2,"intervention","AIDSdeathsAdultF",100943
"2025",2007,2,"intervention","ARTcoverageAdult",0.0659143
"2025",2007,2,"intervention","TotalAIDSdeathsadult",192255.4
"2025",2007,2,"baseline","TotalHIVtests",2759220
"2025",2007,2,"baseline","NewAdultHIV",393879
"2025",2007,2,"baseline","AIDSdeathsAdultM",91312.4
"2025",2007,2,"baseline","AIDSdeathsAdultF",100943
"2025",2007,2,"baseline","ARTcoverageAdult",0.0659143
"2025",2007,2,"baseline","TotalAIDSdeathsadult",192255.4
"2025",2008,1,"intervention","TotalHIVtests",3473040
"2025",2008,1,"intervention","NewAdultHIV",393147
"2025",2008,1,"intervention","AIDSdeathsAdultM",92355.6
"2025",2008,1,"intervention","AIDSdeathsAdultF",100977
"2025",2008,1,"intervention","ARTcoverageAdult",0.103205
"2025",2008,1,"intervention","TotalAIDSdeathsadult",193332.6
"2025",2008,1,"baseline","TotalHIVtests",3473040
"2025",2008,1,"baseline","NewAdultHIV",393147
"2025",2008,1,"baseline","AIDSdeathsAdultM",92355.6
"2025",2008,1,"baseline","AIDSdeathsAdultF",100977
"2025",2008,1,"baseline","ARTcoverageAdult",0.103205
"2025",2008,1,"baseline","TotalAIDSdeathsadult",193332.6
"2025",2008,2,"intervention","TotalHIVtests",3455890
"2025",2008,2,"intervention","NewAdultHIV",388166
"2025",2008,2,"intervention","AIDSdeathsAdultM",85387.1
"2025",2008,2,"intervention","AIDSdeathsAdultF",89918.6
"2025",2008,2,"intervention","ARTcoverageAdult",0.101072
"2025",2008,2,"intervention","TotalAIDSdeathsadult",175305.7
"2025",2008,2,"baseline","TotalHIVtests",3455890
"2025",2008,2,"baseline","NewAdultHIV",388166
"2025",2008,2,"baseline","AIDSdeathsAdultM",85387.1
"2025",2008,2,"baseline","AIDSdeathsAdultF",89918.6
"2025",2008,2,"baseline","ARTcoverageAdult",0.101072
"2025",2008,2,"baseline","TotalAIDSdeathsadult",175305.7
"2025",2009,1,"intervention","TotalHIVtests",7823390
"2025",2009,1,"intervention","NewAdultHIV",385169
"2025",2009,1,"intervention","AIDSdeathsAdultM",85372.8
"2025",2009,1,"intervention","AIDSdeathsAdultF",88910.3
"2025",2009,1,"intervention","ARTcoverageAdult",0.144334
"2025",2009,1,"intervention","TotalAIDSdeathsadult",174283.1
"2025",2009,1,"baseline","TotalHIVtests",7823390
"2025",2009,1,"baseline","NewAdultHIV",385169
"2025",2009,1,"baseline","AIDSdeathsAdultM",85372.8
"2025",2009,1,"baseline","AIDSdeathsAdultF",88910.3
"2025",2009,1,"baseline","ARTcoverageAdult",0.144334
"2025",2009,1,"baseline","TotalAIDSdeathsadult",174283.1
"2025",2009,2,"intervention","TotalHIVtests",7761310
"2025",2009,2,"intervention","NewAdultHIV",379865
"2025",2009,2,"intervention","AIDSdeathsAdultM",78815.4
"2025",2009,2,"intervention","AIDSdeathsAdultF",80080.6
"2025",2009,2,"intervention","ARTcoverageAdult",0.141176
"2025",2009,2,"intervention","TotalAIDSdeathsadult",158896
"2025",2009,2,"baseline","TotalHIVtests",7761310
"2025",2009,2,"baseline","NewAdultHIV",379865
"2025",2009,2,"baseline","AIDSdeathsAdultM",78815.4
"2025",2009,2,"baseline","AIDSdeathsAdultF",80080.6
"2025",2009,2,"baseline","ARTcoverageAdult",0.141176
"2025",2009,2,"baseline","TotalAIDSdeathsadult",158896
"2025",2010,1,"intervention","TotalHIVtests",10706800
"2025",2010,1,"intervention","NewAdultHIV",376056
"2025",2010,1,"intervention","AIDSdeathsAdultM",74157.5
"2025",2010,1,"intervention","AIDSdeathsAdultF",74853.2
"2025",2010,1,"intervention","ARTcoverageAdult",0.198945
"2025",2010,1,"intervention","TotalAIDSdeathsadult",149010.7
"2025",2010,1,"baseline","TotalHIVtests",10706800
"2025",2010,1,"baseline","NewAdultHIV",376056
"2025",2010,1,"baseline","AIDSdeathsAdultM",74157.5
"2025",2010,1,"baseline","AIDSdeathsAdultF",74853.2
"2025",2010,1,"baseline","ARTcoverageAdult",0.198945
"2025",2010,1,"baseline","TotalAIDSdeathsadult",149010.7
"2025",2010,2,"intervention","TotalHIVtests",10651100
"2025",2010,2,"intervention","NewAdultHIV",369852
"2025",2010,2,"intervention","AIDSdeathsAdultM",68777
"2025",2010,2,"intervention","AIDSdeathsAdultF",69006.7
"2025",2010,2,"intervention","ARTcoverageAdult",0.194385
"2025",2010,2,"intervention","TotalAIDSdeathsadult",137783.7
"2025",2010,2,"baseline","TotalHIVtests",10651100
"2025",2010,2,"baseline","NewAdultHIV",369852
"2025",2010,2,"baseline","AIDSdeathsAdultM",68777
"2025",2010,2,"baseline","AIDSdeathsAdultF",69006.7
"2025",2010,2,"baseline","ARTcoverageAdult",0.194385
"2025",2010,2,"baseline","TotalAIDSdeathsadult",137783.7
"2025",2011,1,"intervention","TotalHIVtests",9841370
"2025",2011,1,"intervention","NewAdultHIV",363353
"2025",2011,1,"intervention","AIDSdeathsAdultM",60855
"2025",2011,1,"intervention","AIDSdeathsAdultF",61621.6
"2025",2011,1,"intervention","ARTcoverageAdult",0.265142
"2025",2011,1,"intervention","TotalAIDSdeathsadult",122476.6
"2025",2011,1,"baseline","TotalHIVtests",9841370
"2025",2011,1,"baseline","NewAdultHIV",363353
"2025",2011,1,"baseline","AIDSdeathsAdultM",60855
"2025",2011,1,"baseline","AIDSdeathsAdultF",61621.6
"2025",2011,1,"baseline","ARTcoverageAdult",0.265142
"2025",2011,1,"baseline","TotalAIDSdeathsadult",122476.6
"2025",2011,2,"intervention","TotalHIVtests",9802510
"2025",2011,2,"intervention","NewAdultHIV",356502
"2025",2011,2,"intervention","AIDSdeathsAdultM",57220.9
"2025",2011,2,"intervention","AIDSdeathsAdultF",58449.3
"2025",2011,2,"intervention","ARTcoverageAdult",0.258753
"2025",2011,2,"intervention","TotalAIDSdeathsadult",115670.2
"2025",2011,2,"baseline","TotalHIVtests",9802510
"2025",2011,2,"baseline","NewAdultHIV",356502
"2025",2011,2,"baseline","AIDSdeathsAdultM",57220.9
"2025",2011,2,"baseline","AIDSdeathsAdultF",58449.3
"2025",2011,2,"baseline","ARTcoverageAdult",0.258753
"2025",2011,2,"baseline","TotalAIDSdeathsadult",115670.2
"2025",2012,1,"intervention","TotalHIVtests",10058100
"2025",2012,1,"intervention","NewAdultHIV",344731
"2025",2012,1,"intervention","AIDSdeathsAdultM",50529.8
"2025",2012,1,"intervention","AIDSdeathsAdultF",49971.1
"2025",2012,1,"intervention","ARTcoverageAdult",0.344236
"2025",2012,1,"intervention","TotalAIDSdeathsadult",100500.9
"2025",2012,1,"baseline","TotalHIVtests",10058100
"2025",2012,1,"baseline","NewAdultHIV",344731
"2025",2012,1,"baseline","AIDSdeathsAdultM",50529.8
"2025",2012,1,"baseline","AIDSdeathsAdultF",49971.1
"2025",2012,1,"baseline","ARTcoverageAdult",0.344236
"2025",2012,1,"baseline","TotalAIDSdeathsadult",100500.9
"2025",2012,2,"intervention","TotalHIVtests",10024700
"2025",2012,2,"intervention","NewAdultHIV",338011
"2025",2012,2,"intervention","AIDSdeathsAdultM",48404.4
"2025",2012,2,"intervention","AIDSdeathsAdultF",48583.8
"2025",2012,2,"intervention","ARTcoverageAdult",0.335786
"2025",2012,2,"intervention","TotalAIDSdeathsadult",96988.2
"2025",2012,2,"baseline","TotalHIVtests",10024700
"2025",2012,2,"baseline","NewAdultHIV",338011
"2025",2012,2,"baseline","AIDSdeathsAdultM",48404.4
"2025",2012,2,"baseline","AIDSdeathsAdultF",48583.8
"2025",2012,2,"baseline","ARTcoverageAdult",0.335786
"2025",2012,2,"baseline","TotalAIDSdeathsadult",96988.2
"2025",2013,1,"intervention","TotalHIVtests",8359420
"2025",2013,1,"intervention","NewAdultHIV",327405
"2025",2013,1,"intervention","AIDSdeathsAdultM",44594
"2025",2013,1,"intervention","AIDSdeathsAdultF",41703.4
"2025",2013,1,"intervention","ARTcoverageAdult",0.408815
"2025",2013,1,"intervention","TotalAIDSdeathsadult",86297.4
"2025",2013,1,"baseline","TotalHIVtests",8359420
"2025",2013,1,"baseline","NewAdultHIV",327405
"2025",2013,1,"baseline","AIDSdeathsAdultM",44594
"2025",2013,1,"baseline","AIDSdeathsAdultF",41703.4
"2025",2013,1,"baseline","ARTcoverageAdult",0.408815
"2025",2013,1,"baseline","TotalAIDSdeathsadult",86297.4
"2025",2013,2,"intervention","TotalHIVtests",8340620
"2025",2013,2,"intervention","NewAdultHIV",321258
"2025",2013,2,"intervention","AIDSdeathsAdultM",43327.2
"2025",2013,2,"intervention","AIDSdeathsAdultF",41166.7
"2025",2013,2,"intervention","ARTcoverageAdult",0.398709
"2025",2013,2,"intervention","TotalAIDSdeathsadult",84493.9
"2025",2013,2,"baseline","TotalHIVtests",8340620
"2025",2013,2,"baseline","NewAdultHIV",321258
"2025",2013,2,"baseline","AIDSdeathsAdultM",43327.2
"2025",2013,2,"baseline","AIDSdeathsAdultF",41166.7
"2025",2013,2,"baseline","ARTcoverageAdult",0.398709
"2025",2013,2,"baseline","TotalAIDSdeathsadult",84493.9
"2025",2014,1,"intervention","TotalHIVtests",9695760
"2025",2014,1,"intervention","NewAdultHIV",309317
"2025",2014,1,"intervention","AIDSdeathsAdultM",41177.3
"2025",2014,1,"intervention","AIDSdeathsAdultF",36358.1
"2025",2014,1,"intervention","ARTcoverageAdult",0.455185
"2025",2014,1,"intervention","TotalAIDSdeathsadult",77535.4
"2025",2014,1,"baseline","TotalHIVtests",9695760
"2025",2014,1,"baseline","NewAdultHIV",309317
"2025",2014,1,"baseline","AIDSdeathsAdultM",41177.3
"2025",2014,1,"baseline","AIDSdeathsAdultF",36358.1
"2025",2014,1,"baseline","ARTcoverageAdult",0.455185
"2025",2014,1,"baseline","TotalAIDSdeathsadult",77535.4
"2025",2014,2,"intervention","TotalHIVtests",9673320
"2025",2014,2,"intervention","NewAdultHIV",303591
"2025",2014,2,"intervention","AIDSdeathsAdultM",40310
"2025",2014,2,"intervention","AIDSdeathsAdultF",36152.3
"2025",2014,2,"intervention","ARTcoverageAdult",0.443439
"2025",2014,2,"intervention","TotalAIDSdeathsadult",76462.3
"2025",2014,2,"baseline","TotalHIVtests",9673320
"2025",2014,2,"baseline","NewAdultHIV",303591
"2025",2014,2,"baseline","AIDSdeathsAdultM",40310
"2025",2014,2,"baseline","AIDSdeathsAdultF",36152.3
"2025",2014,2,"baseline","ARTcoverageAdult",0.443439
"2025",2014,2,"baseline","TotalAIDSdeathsadult",76462.3
"2025",2015,1,"intervention","TotalHIVtests",12513500
"2025",2015,1,"intervention","NewAdultHIV",295183
"2025",2015,1,"intervention","AIDSdeathsAdultM",38766.6
"2025",2015,1,"intervention","AIDSdeathsAdultF",32996.9
"2025",2015,1,"intervention","ARTcoverageAdult",0.5032
"2025",2015,1,"intervention","TotalAIDSdeathsadult",71763.5
"2025",2015,1,"baseline","TotalHIVtests",12513500
"2025",2015,1,"baseline","NewAdultHIV",295183
"2025",2015,1,"baseline","AIDSdeathsAdultM",38766.6
"2025",2015,1,"baseline","AIDSdeathsAdultF",32996.9
"2025",2015,1,"baseline","ARTcoverageAdult",0.5032
"2025",2015,1,"baseline","TotalAIDSdeathsadult",71763.5
"2025",2015,2,"intervention","TotalHIVtests",12468900
"2025",2015,2,"intervention","NewAdultHIV",289399
"2025",2015,2,"intervention","AIDSdeathsAdultM",38107
"2025",2015,2,"intervention","AIDSdeathsAdultF",32840.9
"2025",2015,2,"intervention","ARTcoverageAdult",0.490716
"2025",2015,2,"intervention","TotalAIDSdeathsadult",70947.9
"2025",2015,2,"baseline","TotalHIVtests",12468900
"2025",2015,2,"baseline","NewAdultHIV",289399
"2025",2015,2,"baseline","AIDSdeathsAdultM",38107
"2025",2015,2,"baseline","AIDSdeathsAdultF",32840.9
"2025",2015,2,"baseline","ARTcoverageAdult",0.490716
"2025",2015,2,"baseline","TotalAIDSdeathsadult",70947.9
"2025",2016,1,"intervention","TotalHIVtests",13716200
"2025",2016,1,"intervention","NewAdultHIV",272728
"2025",2016,1,"intervention","AIDSdeathsAdultM",36183.4
"2025",2016,1,"intervention","AIDSdeathsAdultF",30145.5
"2025",2016,1,"intervention","ARTcoverageAdult",0.550564
"2025",2016,1,"intervention","TotalAIDSdeathsadult",66328.9
"2025",2016,1,"baseline","TotalHIVtests",13716200
"2025",2016,1,"baseline","NewAdultHIV",272728
"2025",2016,1,"baseline","AIDSdeathsAdultM",36183.4
"2025",2016,1,"baseline","AIDSdeathsAdultF",30145.5
"2025",2016,1,"baseline","ARTcoverageAdult",0.550564
"2025",2016,1,"baseline","TotalAIDSdeathsadult",66328.9
"2025",2016,2,"intervention","TotalHIVtests",13668700
"2025",2016,2,"intervention","NewAdultHIV",267396
"2025",2016,2,"intervention","AIDSdeathsAdultM",35782.8
"2025",2016,2,"intervention","AIDSdeathsAdultF",30065.8
"2025",2016,2,"intervention","ARTcoverageAdult",0.537649
"2025",2016,2,"intervention","TotalAIDSdeathsadult",65848.6
"2025",2016,2,"baseline","TotalHIVtests",13668700
"2025",2016,2,"baseline","NewAdultHIV",267396
"2025",2016,2,"baseline","AIDSdeathsAdultM",35782.8
"2025",2016,2,"baseline","AIDSdeathsAdultF",30065.8
"2025",2016,2,"baseline","ARTcoverageAdult",0.537649
"2025",2016,2,"baseline","TotalAIDSdeathsadult",65848.6
"2025",2017,1,"intervention","TotalHIVtests",13172500
"2025",2017,1,"intervention","NewAdultHIV",244465
"2025",2017,1,"intervention","AIDSdeathsAdultM",33212.9
"2025",2017,1,"intervention","AIDSdeathsAdultF",27505.8
"2025",2017,1,"intervention","ARTcoverageAdult",0.613881
"2025",2017,1,"intervention","TotalAIDSdeathsadult",60718.7
"2025",2017,1,"baseline","TotalHIVtests",13172500
"2025",2017,1,"baseline","NewAdultHIV",244465
"2025",2017,1,"baseline","AIDSdeathsAdultM",33212.9
"2025",2017,1,"baseline","AIDSdeathsAdultF",27505.8
"2025",2017,1,"baseline","ARTcoverageAdult",0.613881
"2025",2017,1,"baseline","TotalAIDSdeathsadult",60718.7
"2025",2017,2,"intervention","TotalHIVtests",13129700
"2025",2017,2,"intervention","NewAdultHIV",240531
"2025",2017,2,"intervention","AIDSdeathsAdultM",33054.7
"2025",2017,2,"intervention","AIDSdeathsAdultF",27469.6
"2025",2017,2,"intervention","ARTcoverageAdult",0.600256
"2025",2017,2,"intervention","TotalAIDSdeathsadult",60524.3
"2025",2017,2,"baseline","TotalHIVtests",13129700
"2025",2017,2,"baseline","NewAdultHIV",240531
"2025",2017,2,"baseline","AIDSdeathsAdultM",33054.7
"2025",2017,2,"baseline","AIDSdeathsAdultF",27469.6
"2025",2017,2,"baseline","ARTcoverageAdult",0.600256
"2025",2017,2,"baseline","TotalAIDSdeathsadult",60524.3
"2025",2018,1,"intervention","TotalHIVtests",14070700
"2025",2018,1,"intervention","NewAdultHIV",225126
"2025",2018,1,"intervention","AIDSdeathsAdultM",30878.3
"2025",2018,1,"intervention","AIDSdeathsAdultF",25255.7
"2025",2018,1,"intervention","ARTcoverageAdult",0.657442
"2025",2018,1,"intervention","TotalAIDSdeathsadult",56134
"2025",2018,1,"baseline","TotalHIVtests",14070700
"2025",2018,1,"baseline","NewAdultHIV",225126
"2025",2018,1,"baseline","AIDSdeathsAdultM",30878.3
"2025",2018,1,"baseline","AIDSdeathsAdultF",25255.7
"2025",2018,1,"baseline","ARTcoverageAdult",0.657442
"2025",2018,1,"baseline","TotalAIDSdeathsadult",56134
"2025",2018,2,"intervention","TotalHIVtests",14025800
"2025",2018,2,"intervention","NewAdultHIV",222338
"2025",2018,2,"intervention","AIDSdeathsAdultM",30930.8
"2025",2018,2,"intervention","AIDSdeathsAdultF",25300
"2025",2018,2,"intervention","ARTcoverageAdult",0.642537
"2025",2018,2,"intervention","TotalAIDSdeathsadult",56230.8
"2025",2018,2,"baseline","TotalHIVtests",14025800
"2025",2018,2,"baseline","NewAdultHIV",222338
"2025",2018,2,"baseline","AIDSdeathsAdultM",30930.8
"2025",2018,2,"baseline","AIDSdeathsAdultF",25300
"2025",2018,2,"baseline","ARTcoverageAdult",0.642537
"2025",2018,2,"baseline","TotalAIDSdeathsadult",56230.8
"2025",2019,1,"intervention","TotalHIVtests",17844300
"2025",2019,1,"intervention","NewAdultHIV",206336
"2025",2019,1,"intervention","AIDSdeathsAdultM",28908.2
"2025",2019,1,"intervention","AIDSdeathsAdultF",23366.4
"2025",2019,1,"intervention","ARTcoverageAdult",0.690928
"2025",2019,1,"intervention","TotalAIDSdeathsadult",52274.6
"2025",2019,1,"baseline","TotalHIVtests",17844300
"2025",2019,1,"baseline","NewAdultHIV",206336
"2025",2019,1,"baseline","AIDSdeathsAdultM",28908.2
"2025",2019,1,"baseline","AIDSdeathsAdultF",23366.4
"2025",2019,1,"baseline","ARTcoverageAdult",0.690928
"2025",2019,1,"baseline","TotalAIDSdeathsadult",52274.6
"2025",2019,2,"intervention","TotalHIVtests",17789500
"2025",2019,2,"intervention","NewAdultHIV",204897
"2025",2019,2,"intervention","AIDSdeathsAdultM",29166.6
"2025",2019,2,"intervention","AIDSdeathsAdultF",23499.9
"2025",2019,2,"intervention","ARTcoverageAdult",0.674285
"2025",2019,2,"intervention","TotalAIDSdeathsadult",52666.5
"2025",2019,2,"baseline","TotalHIVtests",17789500
"2025",2019,2,"baseline","NewAdultHIV",204897
"2025",2019,2,"baseline","AIDSdeathsAdultM",29166.6
"2025",2019,2,"baseline","AIDSdeathsAdultF",23499.9
"2025",2019,2,"baseline","ARTcoverageAdult",0.674285
"2025",2019,2,"baseline","TotalAIDSdeathsadult",52666.5
"2025",2020,1,"intervention","TotalHIVtests",13718100
"2025",2020,1,"intervention","NewAdultHIV",196554
"2025",2020,1,"intervention","AIDSdeathsAdultM",27448.4
"2025",2020,1,"intervention","AIDSdeathsAdultF",22137.9
"2025",2020,1,"intervention","ARTcoverageAdult",0.716576
"2025",2020,1,"intervention","TotalAIDSdeathsadult",49586.3
"2025",2020,1,"baseline","TotalHIVtests",13718100
"2025",2020,1,"baseline","NewAdultHIV",196554
"2025",2020,1,"baseline","AIDSdeathsAdultM",27448.4
"2025",2020,1,"baseline","AIDSdeathsAdultF",22137.9
"2025",2020,1,"baseline","ARTcoverageAdult",0.716576
